7/12/21,11:36:36,37.91,81.1
7/12/21,11:37:06,37.93,82.3
7/12/21,11:37:36,37.93,100.8
7/12/21,11:38:06,37.92,87.6
7/12/21,11:38:36,37.94,102.2
7/12/21,11:39:06,37.93,86.6
7/12/21,11:39:36,37.93,83.6
7/12/21,11:40:06,37.96,85.6
7/12/21,11:40:36,37.93,80.4
7/12/21,11:41:06,37.91,83.9
7/12/21,11:41:36,37.92,88.2
7/12/21,11:42:06,37.91,91.4
7/12/21,11:42:36,37.9,84.1
7/12/21,11:43:06,37.91,88.7
7/12/21,11:43:36,37.9,82.4
7/12/21,11:44:06,37.88,85.2
7/12/21,11:44:36,37.87,83.7
7/12/21,11:45:06,37.87,88.6
7/12/21,11:45:36,37.9,96.2
7/12/21,11:46:06,37.9,77.9
7/12/21,11:46:36,37.9,85.6
7/12/21,11:47:06,37.91,89.6
7/12/21,11:47:36,37.91,89.2
7/12/21,11:48:06,37.91,82.5
7/12/21,11:48:36,37.91,86.1
7/12/21,11:49:06,37.94,88.9
7/12/21,11:49:36,37.93,92.3
7/12/21,11:50:06,37.93,98.8
7/12/21,11:50:36,37.92,105.7
7/12/21,11:51:06,37.92,95.2
7/12/21,11:51:36,37.9,97
7/12/21,11:52:06,37.89,83.5
7/12/21,11:52:36,37.92,80.3
7/12/21,11:53:06,37.9,90.1
7/12/21,11:53:36,37.93,93.5
7/12/21,11:54:06,37.91,88.9
7/12/21,11:54:36,37.9,83.2
7/12/21,11:55:06,37.89,86.2
7/12/21,11:55:36,37.9,88.6
7/12/21,11:56:06,37.93,85.8
7/12/21,11:56:36,37.93,93.5
7/12/21,11:57:06,37.96,95.5
7/12/21,11:57:36,37.95,96.4
7/12/21,11:58:06,37.9,92.2
7/12/21,11:58:36,37.9,95.9
7/12/21,11:59:06,37.92,93.5
7/12/21,11:59:36,37.93,90.4
7/12/21,12:00:06,,80.6
7/12/21,12:00:36,37.89,83.2
7/12/21,12:01:06,38.21,90.7
7/12/21,12:01:36,40.74,85.5
7/12/21,12:02:06,,78.8
7/12/21,12:02:36,37.93,85
7/12/21,12:03:06,37.63,93
7/12/21,12:03:36,38.13,87.3
7/12/21,12:04:06,37.83,98.7
7/12/21,12:04:36,38.42,84.4
7/12/21,12:05:06,37.86,91.8
7/12/21,12:05:36,38.12,80.1
7/12/21,12:06:06,37.89,91.1
7/12/21,12:06:36,37.87,85.4
7/12/21,12:07:06,34.62,87.1
7/12/21,12:07:36,37.83,86.4
7/12/21,12:08:06,37.85,87.1
7/12/21,12:08:36,37.52,87.2
7/12/21,12:09:06,37.89,84.7
7/12/21,12:09:36,37.83,88.4
7/12/21,12:10:06,38.11,83
7/12/21,12:10:36,37.81,80.2
7/12/21,12:11:06,37.82,83.4
7/12/21,12:11:36,37.8,89.4
7/12/21,12:12:06,37.79,94.1
7/12/21,12:12:36,37.85,83.5
7/12/21,12:13:06,37.82,82.8
7/12/21,12:13:36,37.82,82.9
7/12/21,12:14:06,37.8,77.7
7/12/21,12:14:36,37.82,82.4
7/12/21,12:15:06,37.78,95.4
7/12/21,12:15:36,37.82,79.9
7/12/21,12:16:06,37.78,77.4
7/12/21,12:16:36,37.83,68.1
