,M
2513,-2
2514,2
2515,-2
2516,2
2517,-2
2518,2
2519,-3
2520,4
2521,-4
2522,4
2523,-3
2524,2
2525,-1
2526,0
2527,0
2528,0
2529,1
2530,-2
2531,2
2532,-1
2533,-1
2534,3
2535,-5
2536,6
2537,-6
2538,6
2539,-5
2540,4
2541,-4
2542,3
2543,-1
2544,0
2545,1
2546,-2
2547,1
2548,0
2549,0
2550,0
2551,0
2552,-1
2553,2
2554,-3
2555,4
2556,-4
2557,2
2558,0
2559,-1
2560,1
2561,-1
2562,1
2563,-1
2564,1
2565,-1
2566,0
2567,1
2568,-1
2569,1
2570,-1
2571,1
2572,-2
2573,4
2574,-5
2575,5
2576,-5
2577,4
2578,-2
2579,0
2580,2
2581,-3
2582,2
2583,-1
2584,0
2585,1
2586,0
2587,-2
2588,3
2589,-3
2590,2
2591,0
2592,-2
2593,3
2594,-3
2595,3
2596,-3
2597,2
2598,-1
2599,0
2600,1
2601,-1
2602,1
2603,-2
2604,3
2605,-4
2606,4
2607,-2
2608,0
2609,2
2610,-4
2611,5
2612,-5
2613,5
2614,-5
2615,5
2616,-5
2617,5
2618,-4
2619,2
2620,-1
2621,0
2622,1
2623,-1
2624,1
2625,-1
2626,0
2627,0
2628,1
2629,-1
2630,1
2631,-2
2632,2
2633,-1
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,0
2645,1
2646,-2
2647,2
2648,-2
2649,2
2650,-1
2651,0
2652,0
2653,0
2654,0
2655,1
2656,-2
2657,2
2658,-2
2659,2
2660,-1
2661,-1
2662,3
2663,-4
2664,4
2665,-3
2666,1
2667,1
2668,-2
2669,2
2670,-1
2671,0
2672,0
2673,0
2674,0
2675,0
2676,0
2677,-1
2678,2
2679,-2
2680,2
2681,-2
2682,2
2683,-2
2684,2
2685,-2
2686,2
2687,-1
2688,-1
2689,3
2690,-4
2691,4
2692,-3
2693,2
2694,-2
2695,3
2696,-3
2697,3
2698,-2
2699,1
2700,-1
2701,1
2702,0
2703,-1
2704,1
2705,0
2706,-1
2707,2
2708,-3
2709,2
2710,0
2711,-1
2712,1
2713,0
2714,-2
2715,3
2716,-2
2717,0
2718,2
2719,-3
2720,3
2721,-2
2722,1
2723,0
2724,-1
2725,1
2726,0
2727,-1
2728,1
2729,0
2730,-1
2731,1
2732,-1
2733,0
2734,1
2735,0
2736,-1
2737,0
2738,1
2739,-2
2740,2
2741,-1
2742,1
2743,-1
2744,1
2745,-3
2746,4
2747,-3
2748,3
2749,-3
2750,2
2751,-1
2752,0
2753,2
2754,-3
2755,2
2756,0
2757,-2
2758,4
2759,-5
2760,4
2761,-2
2762,1
2763,-1
2764,1
2765,-1
2766,1
2767,-1
2768,0
2769,1
2770,-1
2771,0
2772,1
2773,-2
2774,2
2775,-2
2776,2
2777,-2
2778,2
2779,-2
2780,2
2781,-2
2782,2
2783,-3
2784,4
2785,-3
2786,1
2787,0
2788,0
2789,0
2790,0
2791,0
2792,0
2793,0
2794,0
2795,0
2796,-1
2797,3
2798,-4
2799,4
2800,-3
2801,1
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,-1
2812,2
2813,-2
2814,2
2815,-2
2816,1
2817,0
2818,0
2819,0
2820,0
2821,-1
2822,2
2823,-2
2824,2
2825,-2
2826,1
2827,0
2828,0
2829,-1
2830,2
2831,-3
2832,3
2833,-2
2834,0
2835,2
2836,-4
2837,5
2838,-5
2839,4
2840,-2
2841,0
2842,1
2843,-1
2844,1
2845,-1
2846,1
2847,-2
2848,3
2849,-3
2850,3
2851,-2
2852,0
2853,1
2854,-1
2855,1
2856,0
2857,0
2858,0
2859,-1
2860,2
2861,-2
2862,2
2863,-2
2864,2
2865,-3
2866,4
2867,-5
2868,5
2869,-4
2870,3
2871,-2
2872,1
2873,0
2874,0
2875,0
2876,0
2877,0
2878,0
2879,1
2880,-1
2881,0
2882,0
2883,0
2884,1
2885,-1
2886,1
2887,-2
2888,3
2889,-3
2890,2
2891,0
2892,-2
2893,3
2894,-3
2895,2
2896,-1
2897,0
2898,1
2899,-2
2900,3
2901,-3
2902,2
2903,-1
2904,0
2905,0
2906,1
2907,-2
2908,2
2909,-1
2910,-1
2911,2
2912,-2
2913,-16
2914,50
2915,114
2916,167
2917,219
2918,252
2919,289
2920,304
2921,321
2922,328
2923,321
2924,324
2925,307
2926,303
2927,293
2928,286
2929,290
2930,295
2931,315
2932,345
2933,382
2934,439
2935,501
2936,577
2937,663
2938,755
2939,852
2940,953
2941,1048
2942,1148
2943,1230
2944,1312
2945,1375
2946,1427
2947,1464
2948,1481
2949,1488
2950,1471
2951,1448
2952,1400
2953,1351
2954,1283
2955,1212
2956,1133
2957,1047
2958,965
2959,873
2960,791
2961,702
2962,623
2963,541
2964,472
2965,396
2966,342
2967,275
2968,234
2969,186
2970,157
2971,127
2972,116
2973,103
2974,108
2975,118
2976,131
2977,160
2978,184
2979,222
2980,253
2981,293
2982,327
2983,363
2984,394
2985,427
2986,452
2987,482
2988,505
2989,533
2990,565
2991,595
2992,644
2993,683
2994,753
2995,814
2996,899
2997,988
2998,1088
2999,1194
3000,1307
3001,1420
3002,1534
3003,1647
3004,1748
3005,1846
3006,1930
3007,2006
3008,2066
3009,2118
3010,2156
3011,2184
3012,2208
3013,2218
3014,2231
3015,2232
3016,2235
3017,2233
3018,2226
3019,2216
3020,2196
3021,2170
3022,2130
3023,2079
3024,2010
3025,1927
3026,1829
3027,1713
3028,1590
3029,1455
3030,1322
3031,1189
3032,1072
3033,966
3034,895
3035,844
3036,841
3037,868
3038,941
3039,1053
3040,1197
3041,1373
3042,1573
3043,1774
3044,1992
3045,2173
3046,2355
3047,2476
3048,2568
3049,2594
3050,2560
3051,2463
3052,2297
3053,2065
3054,1782
3055,1434
3056,1055
3057,635
3058,195
3059,-255
3060,-709
3061,-1152
3062,-1582
3063,-1992
3064,-2371
3065,-2735
3066,-3057
3067,-3368
3068,-3645
3069,-3912
3070,-4156
3071,-4391
3072,-4619
3073,-4834
3074,-5055
3075,-5261
3076,-5474
3077,-5676
3078,-5877
3079,-6077
3080,-6261
3081,-6455
3082,-6628
3083,-6811
3084,-6987
3085,-7163
3086,-7348
3087,-7541
3088,-7741
3089,-7966
3090,-8196
3091,-8454
3092,-8723
3093,-9009
3094,-9306
3095,-9606
3096,-9905
3097,-10193
3098,-10460
3099,-10696
3100,-10893
3101,-11041
3102,-11132
3103,-11160
3104,-11120
3105,-11008
3106,-10826
3107,-10571
3108,-10248
3109,-9860
3110,-9411
3111,-8903
3112,-8350
3113,-7740
3114,-7096
3115,-6405
3116,-5676
3117,-4910
3118,-4103
3119,-3261
3120,-2374
3121,-1452
3122,-483
3123,517
3124,1564
3125,2640
3126,3747
3127,4878
3128,6024
3129,7177
3130,8327
3131,9464
3132,10574
3133,11653
3134,12687
3135,13665
3136,14583
3137,15435
3138,16208
3139,16908
3140,17523
3141,18052
3142,18499
3143,18856
3144,19120
3145,19300
3146,19381
3147,19376
3148,19271
3149,19079
3150,18781
3151,18405
3152,17921
3153,17359
3154,16710
3155,15978
3156,15185
3157,14320
3158,13412
3159,12463
3160,11484
3161,10493
3162,9500
3163,8511
3164,7548
3165,6605
3166,5700
3167,4832
3168,4007
3169,3226
3170,2485
3171,1788
3172,1128
3173,505
3174,-83
3175,-644
3176,-1169
3177,-1669
3178,-2139
3179,-2575
3180,-2982
3181,-3350
3182,-3678
3183,-3970
3184,-4210
3185,-4413
3186,-4565
3187,-4676
3188,-4747
3189,-4780
3190,-4786
3191,-4766
3192,-4732
3193,-4690
3194,-4653
3195,-4617
3196,-4601
3197,-4602
3198,-4622
3199,-4678
3200,-4742
3201,-4847
3202,-4958
3203,-5099
3204,-5247
3205,-5415
3206,-5585
3207,-5771
3208,-5962
3209,-6161
3210,-6377
3211,-6606
3212,-6853
3213,-7132
3214,-7430
3215,-7774
3216,-8145
3217,-8556
3218,-9003
3219,-9480
3220,-9985
3221,-10506
3222,-11028
3223,-11547
3224,-12038
3225,-12494
3226,-12894
3227,-13227
3228,-13473
3229,-13636
3230,-13685
3231,-13642
3232,-13478
3233,-13215
3234,-12850
3235,-12385
3236,-11843
3237,-11221
3238,-10545
3239,-9819
3240,-9057
3241,-8279
3242,-7482
3243,-6692
3244,-5902
3245,-5123
3246,-4362
3247,-3611
3248,-2884
3249,-2165
3250,-1469
3251,-778
3252,-104
3253,564
3254,1218
3255,1863
3256,2495
3257,3114
3258,3714
3259,4294
3260,4849
3261,5373
3262,5868
3263,6322
3264,6743
3265,7118
3266,7454
3267,7745
3268,7996
3269,8202
3270,8372
3271,8502
3272,8592
3273,8655
3274,8676
3275,8677
3276,8637
3277,8582
3278,8485
3279,8378
3280,8231
3281,8075
3282,7883
3283,7686
3284,7451
3285,7222
3286,6961
3287,6705
3288,6433
3289,6168
3290,5896
3291,5638
3292,5384
3293,5142
3294,4923
3295,4707
3296,4523
3297,4346
3298,4195
3299,4056
3300,3936
3301,3828
3302,3731
3303,3643
3304,3566
3305,3486
3306,3416
3307,3341
3308,3269
3309,3189
3310,3118
3311,3025
3312,2951
3313,2851
3314,2764
3315,2661
3316,2563
3317,2456
3318,2344
3319,2234
3320,2109
3321,1993
3322,1858
3323,1729
3324,1587
3325,1446
3326,1295
3327,1142
3328,984
3329,822
3330,658
3331,491
3332,323
3333,153
3334,-16
3335,-181
3336,-354
3337,-513
3338,-681
3339,-842
3340,-999
3341,-1161
3342,-1312
3343,-1471
3344,-1617
3345,-1774
3346,-1914
3347,-2064
3348,-2203
3349,-2341
3350,-2476
3351,-2600
3352,-2725
3353,-2837
3354,-2945
3355,-3042
3356,-3132
3357,-3211
3358,-3283
3359,-3343
3360,-3393
3361,-3441
3362,-3467
3363,-3501
3364,-3514
3365,-3526
3366,-3535
3367,-3527
3368,-3527
3369,-3509
3370,-3496
3371,-3470
3372,-3445
3373,-3412
3374,-3376
3375,-3333
3376,-3288
3377,-3236
3378,-3181
3379,-3125
3380,-3058
3381,-2998
3382,-2925
3383,-2859
3384,-2785
3385,-2715
3386,-2641
3387,-2568
3388,-2496
3389,-2421
3390,-2351
3391,-2275
3392,-2205
3393,-2128
3394,-2055
3395,-1976
3396,-1899
3397,-1816
3398,-1735
3399,-1643
3400,-1558
3401,-1462
3402,-1367
3403,-1272
3404,-1168
3405,-1073
3406,-970
3407,-872
3408,-776
3409,-678
3410,-591
3411,-501
3412,-421
3413,-343
3414,-272
3415,-204
3416,-146
3417,-87
3418,-36
3419,12
3420,60
3421,101
3422,145
3423,189
3424,228
3425,279
3426,318
3427,371
3428,420
3429,473
3430,528
3431,585
3432,645
3433,702
3434,767
3435,819
3436,887
3437,937
3438,999
3439,1048
3440,1101
3441,1149
3442,1195
3443,1237
3444,1279
3445,1316
3446,1353
3447,1387
3448,1425
3449,1454
3450,1492
3451,1524
3452,1557
3453,1598
3454,1627
3455,1672
3456,1704
3457,1748
3458,1785
3459,1828
3460,1867
3461,1908
3462,1948
3463,1987
3464,2023
3465,2061
3466,2088
3467,2123
3468,2144
3469,2166
3470,2180
3471,2190
3472,2190
3473,2189
3474,2172
3475,2153
3476,2125
3477,2080
3478,2043
3479,1978
3480,1918
3481,1847
3482,1764
3483,1683
3484,1591
3485,1495
3486,1397
3487,1299
3488,1194
3489,1098
3490,994
3491,898
3492,800
3493,709
3494,618
3495,534
3496,447
3497,371
3498,290
3499,222
3500,144
3501,80
3502,9
3503,-57
3504,-117
3505,-185
3506,-242
3507,-306
3508,-359
3509,-419
3510,-469
3511,-524
3512,-569
3513,-618
3514,-657
3515,-701
3516,-732
3517,-770
3518,-797
3519,-825
3520,-849
3521,-871
3522,-885
3523,-907
3524,-915
3525,-926
3526,-938
3527,-935
3528,-945
3529,-940
3530,-940
3531,-934
3532,-927
3533,-916
3534,-906
3535,-894
3536,-878
3537,-866
3538,-851
3539,-835
3540,-825
3541,-809
3542,-801
3543,-790
3544,-784
3545,-776
3546,-774
3547,-769
3548,-768
3549,-767
3550,-765
3551,-766
3552,-766
3553,-762
3554,-766
3555,-761
3556,-763
3557,-762
3558,-763
3559,-766
3560,-771
3561,-778
3562,-788
3563,-804
3564,-817
3565,-844
3566,-861
3567,-894
3568,-918
3569,-950
3570,-978
3571,-1005
3572,-1030
3573,-1049
3574,-1063
3575,-1070
3576,-1067
3577,-1058
3578,-1035
3579,-1005
3580,-965
3581,-913
3582,-854
3583,-786
3584,-711
3585,-629
3586,-548
3587,-454
3588,-368
3589,-278
3590,-187
3591,-101
3592,-15
3593,66
3594,143
3595,217
3596,287
3597,353
3598,415
3599,472
3600,530
3601,578
3602,632
3603,674
3604,719
3605,762
3606,795
3607,835
3608,863
3609,891
3610,917
3611,932
3612,952
3613,958
3614,966
3615,965
3616,962
3617,954
3618,943
3619,925
3620,909
3621,888
3622,868
3623,844
3624,825
3625,800
3626,786
3627,762
3628,755
3629,734
3630,731
3631,719
3632,716
3633,713
3634,709
3635,710
3636,704
3637,706
3638,696
3639,692
3640,681
3641,662
3642,649
3643,618
3644,594
3645,558
3646,519
3647,480
3648,430
3649,384
3650,331
3651,279
3652,227
3653,173
3654,121
3655,70
3656,19
3657,-27
3658,-75
3659,-118
3660,-161
3661,-201
3662,-243
3663,-280
3664,-322
3665,-355
3666,-397
3667,-430
3668,-471
3669,-503
3670,-542
3671,-570
3672,-605
3673,-630
3674,-656
3675,-677
3676,-694
3677,-703
3678,-716
3679,-711
3680,-714
3681,-704
3682,-692
3683,-678
3684,-659
3685,-635
3686,-615
3687,-583
3688,-560
3689,-528
3690,-500
3691,-469
3692,-434
3693,-407
3694,-366
3695,-338
3696,-299
3697,-260
3698,-227
3699,-180
3700,-145
3701,-100
3702,-59
3703,-20
3704,26
3705,61
3706,104
3707,135
3708,173
3709,196
3710,229
3711,245
3712,267
3713,278
3714,291
3715,292
3716,301
3717,295
3718,294
3719,288
3720,276
3721,271
3722,253
3723,243
3724,226
3725,208
3726,194
3727,171
3728,156
3729,133
3730,115
3731,96
3732,76
3733,61
3734,42
3735,30
3736,17
3737,9
3738,3
3739,-1
3740,-2
3741,2
3742,3
3743,14
3744,15
3745,30
3746,30
3747,42
3748,44
3749,46
3750,48
3751,41
3752,37
3753,25
3754,11
3755,-4
3756,-24
3757,-43
3758,-65
3759,-84
3760,-108
3761,-122
3762,-144
3763,-153
3764,-165
3765,-171
3766,-174
3767,-174
3768,-167
3769,-160
3770,-147
3771,-134
3772,-116
3773,-100
3774,-79
3775,-62
3776,-41
3777,-26
3778,-7
3779,2
3780,15
3781,23
3782,23
3783,25
3784,18
3785,7
3786,-3
3787,-26
3788,-46
3789,-71
3790,-102
3791,-128
3792,-162
3793,-189
3794,-220
3795,-245
3796,-268
3797,-285
3798,-296
3799,-300
3800,-299
3801,-285
3802,-272
3803,-240
3804,-213
3805,-168
3806,-126
3807,-72
3808,-23
3809,39
3810,92
3811,153
3812,210
3813,263
3814,321
3815,367
3816,420
3817,460
3818,507
3819,541
3820,584
3821,615
3822,652
3823,681
3824,718
3825,742
3826,781
3827,802
3828,836
3829,861
3830,886
3831,910
3832,930
3833,946
3834,959
3835,970
3836,970
3837,974
3838,963
3839,956
3840,937
3841,917
3842,890
3843,858
3844,823
3845,780
3846,739
3847,683
3848,638
3849,570
3850,517
3851,445
3852,380
3853,307
3854,228
3855,157
3856,67
3857,-2
3858,-95
3859,-168
3860,-253
3861,-330
3862,-404
3863,-479
3864,-543
3865,-609
3866,-665
3867,-718
3868,-767
3869,-807
3870,-846
3871,-880
3872,-909
3873,-937
3874,-960
3875,-984
3876,-1004
3877,-1026
3878,-1045
3879,-1064
3880,-1084
3881,-1101
3882,-1118
3883,-1138
3884,-1149
3885,-1167
3886,-1176
3887,-1190
3888,-1198
3889,-1208
3890,-1215
3891,-1225
3892,-1232
3893,-1244
3894,-1257
3895,-1271
3896,-1292
3897,-1315
3898,-1340
3899,-1373
3900,-1405
3901,-1441
3902,-1479
3903,-1514
3904,-1550
3905,-1575
3906,-1605
3907,-1615
3908,-1625
3909,-1614
3910,-1600
3911,-1561
3912,-1521
3913,-1454
3914,-1381
3915,-1292
3916,-1192
3917,-1082
3918,-964
3919,-837
3920,-713
3921,-572
3922,-452
3923,-307
3924,-189
3925,-54
3926,65
3927,186
3928,303
3929,414
3930,526
3931,635
3932,740
3933,847
3934,950
3935,1058
3936,1160
3937,1267
3938,1368
3939,1469
3940,1571
3941,1663
3942,1759
3943,1841
3944,1925
3945,1996
3946,2063
3947,2121
3948,2172
3949,2214
3950,2253
3951,2277
3952,2305
3953,2316
3954,2335
3955,2340
3956,2346
3957,2348
3958,2348
3959,2344
3960,2340
3961,2330
3962,2319
3963,2304
3964,2285
3965,2259
3966,2233
3967,2195
3968,2153
3969,2110
3970,2047
3971,1994
3972,1918
3973,1847
3974,1762
3975,1676
3976,1579
3977,1481
3978,1375
3979,1264
3980,1151
3981,1033
3982,910
3983,791
3984,659
3985,539
3986,404
3987,283
3988,153
3989,31
3990,-91
3991,-210
3992,-324
3993,-429
3994,-534
3995,-629
3996,-716
3997,-803
3998,-871
3999,-944
4000,-998
4001,-1056
4002,-1097
4003,-1141
4004,-1170
4005,-1200
4006,-1221
4007,-1235
4008,-1251
4009,-1250
4010,-1260
4011,-1250
4012,-1249
4013,-1233
4014,-1224
4015,-1202
4016,-1188
4017,-1164
4018,-1143
4019,-1125
4020,-1101
4021,-1089
4022,-1070
4023,-1061
4024,-1057
4025,-1053
4026,-1062
4027,-1067
4028,-1087
4029,-1105
4030,-1132
4031,-1162
4032,-1194
4033,-1234
4034,-1271
4035,-1316
4036,-1362
4037,-1408
4038,-1460
4039,-1515
4040,-1570
4041,-1639
4042,-1697
4043,-1778
4044,-1848
4045,-1938
4046,-2020
4047,-2118
4048,-2208
4049,-2310
4050,-2401
4051,-2498
4052,-2585
4053,-2663
4054,-2736
4055,-2786
4056,-2831
4057,-2851
4058,-2850
4059,-2839
4060,-2789
4061,-2739
4062,-2646
4063,-2554
4064,-2424
4065,-2294
4066,-2135
4067,-1973
4068,-1796
4069,-1609
4070,-1419
4071,-1218
4072,-1017
4073,-815
4074,-604
4075,-401
4076,-189
4077,18
4078,226
4079,433
4080,638
4081,844
4082,1042
4083,1243
4084,1431
4085,1622
4086,1798
4087,1975
4088,2132
4089,2292
4090,2428
4091,2564
4092,2682
4093,2787
4094,2889
4095,2967
4096,3042
4097,3103
4098,3151
4099,3191
4100,3216
4101,3233
4102,3238
4103,3227
4104,3211
4105,3173
4106,3131
4107,3067
4108,2993
4109,2904
4110,2803
4111,2685
4112,2560
4113,2420
4114,2275
4115,2124
4116,1969
4117,1812
4118,1666
4119,1512
4120,1387
4121,1255
4122,1154
4123,1058
4124,991
4125,936
4126,911
4127,897
4128,911
4129,940
4130,985
4131,1050
4132,1122
4133,1204
4134,1300
4135,1385
4136,1487
4137,1571
4138,1663
4139,1737
4140,1812
4141,1866
4142,1914
4143,1948
4144,1966
4145,1977
4146,1966
4147,1953
4148,1916
4149,1884
4150,1824
4151,1773
4152,1703
4153,1628
4154,1557
4155,1464
4156,1384
4157,1287
4158,1193
4159,1094
4160,992
4161,880
4162,776
4163,649
4164,538
4165,403
4166,273
4167,131
4168,-18
4169,-174
4170,-342
4171,-517
4172,-710
4173,-908
4174,-1131
4175,-1359
4176,-1616
4177,-1884
4178,-2180
4179,-2493
4180,-2830
4181,-3191
4182,-3570
4183,-3977
4184,-4387
4185,-4828
4186,-5258
4187,-5710
4188,-6139
4189,-6570
4190,-6969
4191,-7348
4192,-7678
4193,-7971
4194,-8199
4195,-8373
4196,-8473
4197,-8502
4198,-8459
4199,-8334
4200,-8144
4201,-7871
4202,-7541
4203,-7147
4204,-6699
4205,-6214
4206,-5687
4207,-5141
4208,-4578
4209,-4007
4210,-3445
4211,-2881
4212,-2345
4213,-1815
4214,-1320
4215,-838
4216,-390
4217,44
4218,443
4219,836
4220,1197
4221,1553
4222,1889
4223,2215
4224,2531
4225,2837
4226,3131
4227,3418
4228,3690
4229,3949
4230,4197
4231,4417
4232,4633
4233,4807
4234,4977
4235,5105
4236,5219
4237,5295
4238,5353
4239,5375
4240,5378
4241,5349
4242,5303
4243,5225
4244,5136
4245,5019
4246,4892
4247,4744
4248,4587
4249,4414
4250,4234
4251,4046
4252,3850
4253,3653
4254,3450
4255,3250
4256,3048
4257,2858
4258,2662
4259,2486
4260,2308
4261,2150
4262,1998
4263,1862
4264,1739
4265,1628
4266,1533
4267,1448
4268,1378
4269,1318
4270,1265
4271,1224
4272,1187
4273,1158
4274,1126
4275,1103
4276,1073
4277,1048
4278,1017
4279,983
4280,944
4281,902
4282,849
4283,797
4284,728
4285,663
4286,578
4287,496
4288,400
4289,296
4290,191
4291,71
4292,-50
4293,-177
4294,-309
4295,-445
4296,-579
4297,-720
4298,-855
4299,-990
4300,-1123
4301,-1251
4302,-1375
4303,-1493
4304,-1610
4305,-1713
4306,-1822
4307,-1914
4308,-2012
4309,-2100
4310,-2185
4311,-2271
4312,-2346
4313,-2430
4314,-2498
4315,-2575
4316,-2641
4317,-2704
4318,-2766
4319,-2816
4320,-2865
4321,-2901
4322,-2934
4323,-2950
4324,-2962
4325,-2959
4326,-2947
4327,-2925
4328,-2890
4329,-2841
4330,-2792
4331,-2718
4332,-2652
4333,-2561
4334,-2471
4335,-2370
4336,-2263
4337,-2143
4338,-2023
4339,-1885
4340,-1749
4341,-1595
4342,-1443
4343,-1269
4344,-1101
4345,-913
4346,-722
4347,-526
4348,-316
4349,-111
4350,108
4351,322
4352,542
4353,757
4354,970
4355,1181
4356,1380
4357,1576
4358,1756
4359,1926
4360,2082
4361,2222
4362,2345
4363,2448
4364,2535
4365,2597
4366,2645
4367,2665
4368,2667
4369,2650
4370,2606
4371,2551
4372,2468
4373,2373
4374,2260
4375,2130
4376,1990
4377,1835
4378,1673
4379,1499
4380,1322
4381,1133
4382,947
4383,749
4384,553
4385,351
4386,145
4387,-61
4388,-277
4389,-485
4390,-711
4391,-925
4392,-1154
4393,-1375
4394,-1602
4395,-1822
4396,-2040
4397,-2250
4398,-2451
4399,-2633
4400,-2806
4401,-2947
4402,-3072
4403,-3167
4404,-3229
4405,-3261
4406,-3259
4407,-3221
4408,-3148
4409,-3046
4410,-2901
4411,-2741
4412,-2539
4413,-2327
4414,-2086
4415,-1833
4416,-1569
4417,-1295
4418,-1020
4419,-744
4420,-469
4421,-201
4422,60
4423,311
4424,553
4425,781
4426,1001
4427,1206
4428,1401
4429,1580
4430,1754
4431,1907
4432,2059
4433,2190
4434,2313
4435,2425
4436,2522
4437,2610
4438,2680
4439,2744
4440,2785
4441,2824
4442,2837
4443,2850
4444,2838
4445,2823
4446,2788
4447,2746
4448,2693
4449,2629
4450,2555
4451,2477
4452,2381
4453,2294
4454,2184
4455,2084
4456,1966
4457,1854
4458,1734
4459,1612
4460,1495
4461,1366
4462,1249
4463,1126
4464,1011
4465,896
4466,791
4467,684
4468,595
4469,502
4470,428
4471,353
4472,296
4473,238
4474,199
4475,155
4476,128
4477,100
4478,77
4479,60
4480,38
4481,23
4482,0
4483,-19
4484,-47
4485,-73
4486,-107
4487,-142
4488,-182
4489,-225
4490,-271
4491,-316
4492,-366
4493,-415
4494,-460
4495,-512
4496,-553
4497,-603
4498,-642
4499,-686
4500,-726
4501,-766
4502,-808
4503,-845
4504,-889
4505,-928
4506,-976
4507,-1016
4508,-1069
4509,-1110
4510,-1165
4511,-1211
4512,-1264
4513,-1311
4514,-1364
4515,-1405
4516,-1458
4517,-1497
4518,-1542
4519,-1582
4520,-1619
4521,-1659
4522,-1693
4523,-1730
4524,-1768
4525,-1800
4526,-1840
4527,-1874
4528,-1913
4529,-1948
4530,-1985
4531,-2015
4532,-2048
4533,-2070
4534,-2093
4535,-2101
4536,-2106
4537,-2101
4538,-2079
4539,-2057
4540,-2008
4541,-1964
4542,-1892
4543,-1823
4544,-1733
4545,-1641
4546,-1537
4547,-1428
4548,-1312
4549,-1194
4550,-1072
4551,-950
4552,-822
4553,-700
4554,-575
4555,-451
4556,-329
4557,-206
4558,-87
4559,33
4560,148
4561,270
4562,377
4563,496
4564,598
4565,713
4566,810
4567,913
4568,1006
4569,1094
4570,1181
4571,1258
4572,1330
4573,1398
4574,1456
4575,1513
4576,1558
4577,1605
4578,1641
4579,1675
4580,1702
4581,1728
4582,1743
4583,1763
4584,1769
4585,1777
4586,1776
4587,1773
4588,1763
4589,1750
4590,1730
4591,1706
4592,1679
4593,1645
4594,1610
4595,1572
4596,1529
4597,1488
4598,1443
4599,1397
4600,1354
4601,1306
4602,1261
4603,1216
4604,1166
4605,1120
4606,1068
4607,1016
4608,959
4609,901
4610,838
4611,767
4612,702
4613,621
4614,547
4615,466
4616,383
4617,304
4618,221
4619,144
4620,68
4621,-1
4622,-68
4623,-127
4624,-182
4625,-230
4626,-271
4627,-312
4628,-341
4629,-376
4630,-401
4631,-431
4632,-454
4633,-482
4634,-508
4635,-537
4636,-563
4637,-593
4638,-617
4639,-645
4640,-664
4641,-685
4642,-692
4643,-703
4644,-696
4645,-688
4646,-667
4647,-637
4648,-600
4649,-554
4650,-498
4651,-443
4652,-370
4653,-310
4654,-232
4655,-169
4656,-93
4657,-33
4658,34
4659,88
4660,140
4661,186
4662,223
4663,253
4664,282
4665,295
4666,313
4667,313
4668,320
4669,311
4670,307
4671,292
4672,277
4673,255
4674,235
4675,204
4676,179
4677,143
4678,112
4679,70
4680,36
4681,-7
4682,-48
4683,-88
4684,-133
4685,-173
4686,-216
4687,-252
4688,-297
4689,-328
4690,-368
4691,-400
4692,-432
4693,-462
4694,-493
4695,1
4696,-1
4697,2
4698,-3
4699,4
4700,-4
4701,3
4702,-2
4703,1
4704,0
4705,0
4706,0
4707,0
4708,-1
4709,2
4710,-2
4711,1
4712,1
4713,-3
4714,4
4715,-3
4716,1
4717,0
4718,0
4719,0
4720,0
4721,0
4722,0
4723,0
4724,0
4725,0
4726,0
4727,-1
4728,2
4729,-2
4730,1
4731,0
4732,-1
4733,0
4734,2
4735,-4
4736,5
4737,-5
4738,4
4739,-4
4740,4
4741,-3
4742,2
4743,-2
4744,2
4745,-1
4746,0
4747,0
4748,0
4749,0
4750,1
4751,-1
4752,0
4753,1
4754,-2
4755,2
4756,-1
4757,0
4758,1
4759,-2
4760,2
4761,-1
4762,-1
4763,2
4764,-2
4765,2
4766,-2
4767,2
4768,-2
4769,2
4770,-2
4771,2
4772,-2
4773,2
4774,-1
4775,-1
4776,3
4777,-4
4778,3
4779,-1
4780,-1
4781,2
4782,-2
4783,1
4784,1
4785,-3
4786,4
4787,-4
4788,3
4789,-1
4790,0
4791,0
4792,0
4793,0
4794,0
4795,0
4796,1
4797,-2
4798,2
4799,-2
4800,2
4801,-1
4802,1
4803,-1
4804,0
4805,1
4806,-2
4807,3
4808,-2
4809,0
4810,1
4811,-1
4812,0
4813,1
4814,-2
4815,2
4816,0
4817,-2
4818,3
4819,-4
4820,4
4821,-3
4822,2
4823,0
4824,-2
4825,3
4826,-4
4827,4
4828,-3
4829,3
4830,-3
4831,2
4832,-2
4833,2
4834,-1
4835,1
4836,-2
4837,2
4838,-2
4839,2
4840,-1
4841,0
4842,0
4843,0
4844,0
4845,-1
4846,2
4847,-3
4848,4
4849,-3
4850,1
4851,0
4852,-1
4853,1
4854,1
4855,-2
4856,2
4857,-1
4858,-1
4859,2
4860,-1
