,M
2609,225
2610,212
2611,203
2612,187
2613,179
2614,164
2615,165
2616,158
2617,170
2618,179
2619,205
2620,230
2621,272
2622,315
2623,364
2624,425
2625,477
2626,541
2627,601
2628,652
2629,709
2630,751
2631,791
2632,820
2633,837
2634,850
2635,845
2636,837
2637,815
2638,782
2639,747
2640,697
2641,643
2642,587
2643,517
2644,453
2645,379
2646,307
2647,235
2648,159
2649,92
2650,22
2651,-41
2652,-96
2653,-151
2654,-185
2655,-223
2656,-238
2657,-247
2658,-244
2659,-220
2660,-190
2661,-142
2662,-78
2663,-10
2664,83
2665,174
2666,283
2667,395
2668,513
2669,634
2670,758
2671,875
2672,995
2673,1107
2674,1208
2675,1306
2676,1383
2677,1457
2678,1505
2679,1548
2680,1562
2681,1568
2682,1549
2683,1510
2684,1461
2685,1380
2686,1298
2687,1187
2688,1071
2689,942
2690,805
2691,660
2692,520
2693,372
2694,236
2695,99
2696,-25
2697,-143
2698,-248
2699,-344
2700,-434
2701,-506
2702,-587
2703,-647
2704,-723
2705,-784
2706,-859
2707,-937
2708,-1017
2709,-1113
2710,-1208
2711,-1310
2712,-1423
2713,-1524
2714,-1635
2715,-1728
2716,-1818
2717,-1889
2718,-1940
2719,-1973
2720,-1974
2721,-1958
2722,-1906
2723,-1837
2724,-1738
2725,-1626
2726,-1490
2727,-1353
2728,-1198
2729,-1055
2730,-907
2731,-774
2732,-653
2733,-548
2734,-463
2735,-396
2736,-355
2737,-324
2738,-321
2739,-327
2740,-347
2741,-381
2742,-415
2743,-459
2744,-501
2745,-545
2746,-582
2747,-619
2748,-647
2749,-670
2750,-689
2751,-691
2752,-696
2753,-684
2754,-663
2755,-638
2756,-589
2757,-538
2758,-468
2759,-382
2760,-287
2761,-171
2762,-43
2763,97
2764,249
2765,410
2766,572
2767,742
2768,902
2769,1060
2770,1206
2771,1334
2772,1448
2773,1539
2774,1607
2775,1658
2776,1675
2777,1683
2778,1661
2779,1626
2780,1578
2781,1516
2782,1447
2783,1374
2784,1298
2785,1220
2786,1151
2787,1073
2788,1007
2789,939
2790,872
2791,810
2792,742
2793,676
2794,607
2795,532
2796,458
2797,380
2798,300
2799,221
2800,141
2801,66
2802,-2
2803,-66
2804,-116
2805,-164
2806,-190
2807,-217
2808,-220
2809,-223
2810,-214
2811,-193
2812,-179
2813,-146
2814,-126
2815,-96
2816,-76
2817,-52
2818,-38
2819,-23
2820,-14
2821,-8
2822,0
2823,0
2824,10
2825,9
2826,23
2827,30
2828,46
2829,61
2830,83
2831,100
2832,127
2833,145
2834,168
2835,184
2836,199
2837,208
2838,209
2839,211
2840,192
2841,185
2842,151
2843,125
2844,84
2845,36
2846,-12
2847,-74
2848,-138
2849,-208
2850,-285
2851,-362
2852,-450
2853,-533
2854,-627
2855,-714
2856,-806
2857,-891
2858,-978
2859,-1053
2860,-1126
2861,-1187
2862,-1239
2863,-1279
2864,-1307
2865,-1323
2866,-1326
2867,-1319
2868,-1301
2869,-1273
2870,-1239
2871,-1201
2872,-1153
2873,-1112
2874,-1059
2875,-1017
2876,-966
2877,-921
2878,-874
2879,-824
2880,-774
2881,-719
2882,-655
2883,-591
2884,-507
2885,-427
2886,-321
2887,-219
2888,-96
2889,29
2890,161
2891,301
2892,437
2893,576
2894,706
2895,830
2896,941
2897,1041
2898,1119
2899,1189
2900,1233
2901,1266
2902,1278
2903,1276
2904,1261
2905,1237
2906,1202
2907,1163
2908,1125
2909,1079
2910,1048
2911,1010
2912,982
2913,968
2914,946
2915,949
2916,943
2917,950
2918,962
2919,968
2920,984
2921,989
2922,996
2923,995
2924,985
2925,969
2926,942
2927,905
2928,858
2929,803
2930,732
2931,664
2932,578
2933,494
2934,403
2935,314
2936,220
2937,134
2938,44
2939,-36
2940,-112
2941,-187
2942,-248
2943,-316
2944,-365
2945,-428
2946,-473
2947,-531
2948,-581
2949,-640
2950,-699
2951,-762
2952,-835
2953,-903
2954,-987
2955,-1061
2956,-1146
2957,-1223
2958,-1297
2959,-1367
2960,-1423
2961,-1472
2962,-1503
2963,-1516
2964,-1516
2965,-1492
2966,-1453
2967,-1393
2968,-1321
2969,-1227
2970,-1129
2971,-1013
2972,-899
2973,-777
2974,-660
2975,-541
2976,-433
2977,-331
2978,-239
2979,-159
2980,-91
2981,-30
2982,15
2983,54
2984,89
2985,107
2986,139
2987,151
2988,178
2989,196
2990,224
2991,254
2992,290
2993,330
2994,375
2995,428
2996,478
2997,541
2998,596
2999,660
3000,716
3001,775
3002,828
3003,877
3004,923
3005,955
3006,992
3007,1009
3008,1030
3009,1035
3010,1037
3011,1032
3012,1019
3013,1008
3014,981
3015,965
3016,931
3017,908
3018,877
3019,847
3020,819
3021,785
3022,757
3023,724
3024,693
3025,659
3026,620
3027,586
3028,537
3029,499
3030,443
3031,391
3032,335
3033,269
3034,210
3035,143
3036,74
3037,13
3038,-54
3039,-114
3040,-171
3041,-224
3042,-273
3043,-308
3044,-354
3045,-377
3046,-411
3047,-433
3048,-456
3049,-481
3050,-504
3051,-528
3052,-560
3053,-589
3054,-627
3055,-666
3056,-706
3057,-752
3058,-791
3059,-834
3060,-870
3061,-897
3062,-924
3063,-928
3064,-934
3065,-914
3066,-892
3067,-849
3068,-797
3069,-736
3070,-662
3071,-585
3072,-506
3073,-425
3074,-351
3075,-285
3076,-224
3077,-190
3078,-157
3079,-159
3080,-167
3081,-206
3082,-259
3083,-333
3084,-422
3085,-526
3086,-641
3087,-759
3088,-882
3089,-999
3090,-1107
3091,-1206
3092,-1283
3093,-1343
3094,-1375
3095,-1382
3096,-1359
3097,-1306
3098,-1226
3099,-1115
3100,-982
3101,-822
3102,-649
3103,-454
3104,-258
3105,-53
3106,149
3107,346
3108,529
3109,703
3110,852
3111,984
3112,1093
3113,1176
3114,1241
3115,1278
3116,1303
3117,1298
3118,1294
3119,1261
3120,1237
3121,1193
3122,1157
3123,1114
3124,1078
3125,1041
3126,1013
3127,984
3128,963
3129,942
3130,922
3131,907
3132,882
3133,863
3134,832
3135,799
3136,759
3137,710
3138,657
3139,597
3140,529
3141,461
3142,387
3143,313
3144,243
3145,170
3146,106
3147,46
3148,-7
3149,-50
3150,-89
3151,-112
3152,-137
3153,-139
3154,-152
3155,-136
3156,-139
3157,-113
3158,-102
3159,-79
3160,-57
3161,-34
3162,-12
3163,12
3164,32
3165,51
3166,71
3167,89
3168,103
3169,124
3170,133
3171,154
3172,166
3173,187
3174,200
3175,224
3176,241
3177,266
3178,287
3179,315
3180,336
3181,369
3182,392
3183,423
3184,447
3185,475
3186,501
3187,523
3188,548
3189,565
3190,584
3191,598
3192,608
3193,618
3194,619
3195,621
3196,612
3197,607
3198,589
3199,570
3200,542
3201,514
3202,470
3203,435
3204,380
3205,330
3206,272
3207,211
3208,145
3209,81
3210,12
3211,-56
3212,-125
3213,-192
3214,-264
3215,-327
3216,-401
3217,-471
3218,-540
3219,-623
3220,-697
3221,-790
3222,-882
3223,-984
3224,-1090
3225,-1210
3226,-1328
3227,-1457
3228,-1581
3229,-1711
3230,-1827
3231,-1948
3232,-2040
3233,-2131
3234,-2192
3235,-2236
3236,-2253
3237,-2245
3238,-2213
3239,-2152
3240,-2075
3241,-1971
3242,-1860
3243,-1733
3244,-1604
3245,-1473
3246,-1350
3247,-1236
3248,-1133
3249,-1050
3250,-982
3251,-932
3252,-901
3253,-879
3254,-872
3255,-868
3256,-868
3257,-859
3258,-847
3259,-813
3260,-768
3261,-696
3262,-605
3263,-486
3264,-347
3265,-182
3266,-3
3267,193
3268,404
3269,610
3270,830
3271,1033
3272,1237
3273,1420
3274,1596
3275,1743
3276,1881
3277,1988
3278,2084
3279,2154
3280,2211
3281,2248
3282,2275
3283,2288
3284,2294
3285,2292
3286,2286
3287,2277
3288,2265
3289,2253
3290,2239
3291,2226
3292,2212
3293,2195
3294,2177
3295,2153
3296,2127
3297,2088
3298,2047
3299,1988
3300,1920
3301,1835
3302,1733
3303,1612
3304,1474
3305,1312
3306,1134
3307,934
3308,717
3309,488
3310,242
3311,-6
3312,-263
3313,-517
3314,-761
3315,-1002
3316,-1215
3317,-1421
3318,-1594
3319,-1742
3320,-1864
3321,-1954
3322,-2014
3323,-2052
3324,-2054
3325,-2042
3326,-2002
3327,-1952
3328,-1880
3329,-1806
3330,-1718
3331,-1627
3332,-1536
3333,-1434
3334,-1346
3335,-1242
3336,-1156
3337,-1054
3338,-976
3339,-882
3340,-813
3341,-739
3342,-687
3343,-645
3344,-625
3345,-623
3346,-651
3347,-701
3348,-778
3349,-887
3350,-1008
3351,-1162
3352,-1315
3353,-1483
3354,-1638
3355,-1783
3356,-1892
3357,-1973
3358,-1990
3359,-1961
3360,-1855
3361,-1680
3362,-1433
3363,-1109
3364,-722
3365,-270
3366,220
3367,756
3368,1295
3369,1843
3370,2370
3371,2850
3372,3293
3373,3647
3374,3943
3375,4130
3376,4241
3377,4250
3378,4174
3379,4016
3380,3788
3381,3499
3382,3175
3383,2817
3384,2455
3385,2098
3386,1760
3387,1460
3388,1195
3389,991
3390,833
3391,735
3392,691
3393,694
3394,741
3395,828
3396,933
3397,1062
3398,1193
3399,1323
3400,1444
3401,1543
3402,1621
3403,1667
3404,1683
3405,1664
3406,1606
3407,1517
3408,1390
3409,1229
3410,1041
3411,816
3412,571
3413,294
3414,3
3415,-315
3416,-642
3417,-986
3418,-1336
3419,-1688
3420,-2043
3421,-2382
3422,-2719
3423,-3025
3424,-3314
3425,-3567
3426,-3782
3427,-3956
3428,-4082
3429,-4160
3430,-4189
3431,-4164
3432,-4101
3433,-3982
3434,-3838
3435,-3658
3436,-3456
3437,-3246
3438,-3030
3439,-2819
3440,-2629
3441,-2457
3442,-2317
3443,-2210
3444,-2140
3445,-2099
3446,-2102
3447,-2120
3448,-2171
3449,-2223
3450,-2285
3451,-2334
3452,-2365
3453,-2369
3454,-2329
3455,-2248
3456,-2115
3457,-1922
3458,-1688
3459,-1384
3460,-1052
3461,-669
3462,-263
3463,162
3464,591
3465,1014
3466,1416
3467,1787
3468,2117
3469,2401
3470,2625
3471,2801
3472,2912
3473,2975
3474,2986
3475,2957
3476,2892
3477,2805
3478,2700
3479,2595
3480,2489
3481,2395
3482,2322
3483,2263
3484,2236
3485,2221
3486,2237
3487,2263
3488,2302
3489,2353
3490,2388
3491,2433
3492,2449
3493,2453
3494,2432
3495,2378
3496,2301
3497,2186
3498,2054
3499,1883
3500,1703
3501,1496
3502,1282
3503,1063
3504,842
3505,629
3506,426
3507,240
3508,69
3509,-74
3510,-199
3511,-296
3512,-372
3513,-426
3514,-457
3515,-473
3516,-469
3517,-460
3518,-437
3519,-411
3520,-383
3521,-353
3522,-327
3523,-309
3524,-289
3525,-286
3526,-279
3527,-289
3528,-296
3529,-316
3530,-331
3531,-357
3532,-373
3533,-397
3534,-409
3535,-422
3536,-427
3537,-424
3538,-417
3539,-400
3540,-381
3541,-352
3542,-325
3543,-292
3544,-262
3545,-233
3546,-207
3547,-190
3548,-174
3549,-174
3550,-175
3551,-189
3552,-210
3553,-234
3554,-272
3555,-305
3556,-347
3557,-382
3558,-425
3559,-451
3560,-486
3561,-498
3562,-514
3563,-512
3564,-502
3565,-483
3566,-444
3567,-407
3568,-343
3569,-281
3570,-205
3571,-118
3572,-30
3573,67
3574,160
3575,258
3576,345
3577,426
3578,494
3579,541
3580,572
3581,571
3582,548
3583,484
3584,399
3585,268
3586,117
3587,-75
3588,-281
3589,-516
3590,-757
3591,-1002
3592,-1247
3593,-1472
3594,-1677
3595,-1851
3596,-1981
3597,-2075
3598,-2115
3599,-2106
3600,-2051
3601,-1948
3602,-1803
3603,-1628
3604,-1423
3605,-1202
3606,-976
3607,-747
3608,-529
3609,-331
3610,-146
3611,5
3612,138
3613,241
3614,322
3615,386
3616,433
3617,472
3618,509
3619,541
3620,585
3621,630
3622,682
3623,748
3624,803
3625,878
3626,927
3627,987
3628,1015
3629,1035
3630,1024
3631,992
3632,931
3633,846
3634,738
3635,614
3636,474
3637,341
3638,196
3639,81
3640,-32
3641,-106
3642,-161
3643,-178
3644,-164
3645,-118
3646,-47
3647,51
3648,156
3649,280
3650,393
3651,510
3652,604
3653,686
3654,741
3655,773
3656,780
3657,767
3658,727
3659,681
3660,615
3661,552
3662,482
3663,423
3664,363
3665,323
3666,283
3667,261
3668,239
3669,231
3670,212
3671,203
3672,172
3673,147
3674,94
3675,40
3676,-38
3677,-123
3678,-217
3679,-318
3680,-422
3681,-516
3682,-609
3683,-679
3684,-737
3685,-771
3686,-786
3687,-777
3688,-751
3689,-707
3690,-650
3691,-590
3692,-526
3693,-472
3694,-425
3695,-399
3696,-382
3697,-403
3698,-428
3699,-487
3700,-556
3701,-638
3702,-732
3703,-821
3704,-907
3705,-979
3706,-1030
3707,-1061
3708,-1056
3709,-1026
3710,-958
3711,-861
3712,-733
3713,-578
3714,-405
3715,-211
3716,-18
3717,187
3718,378
3719,562
3720,728
3721,870
3722,985
3723,1078
3724,1135
3725,1168
3726,1176
3727,1150
3728,1118
3729,1057
3730,990
3731,919
3732,838
3733,767
3734,698
3735,639
3736,597
3737,558
3738,550
3739,537
3740,555
3741,572
3742,603
3743,643
3744,680
3745,721
3746,756
3747,786
3748,805
3749,816
3750,809
3751,795
3752,763
3753,721
3754,670
3755,602
3756,539
3757,459
3758,388
3759,309
3760,237
3761,166
3762,105
3763,41
3764,-6
3765,-59
3766,-98
3767,-139
3768,-175
3769,-209
3770,-245
3771,-277
3772,-314
3773,-347
3774,-384
3775,-416
3776,-450
3777,-477
3778,-501
3779,-518
3780,-1
3781,0
3782,1
3783,-2
3784,2
3785,-1
3786,-1
3787,3
3788,-3
3789,2
3790,-1
3791,0
3792,1
3793,-1
3794,1
3795,-1
3796,1
3797,-1
3798,1
3799,-1
3800,0
3801,2
3802,-3
3803,3
3804,-3
3805,2
3806,0
3807,-1
3808,1
3809,-1
3810,1
3811,-1
3812,1
3813,0
3814,-1
3815,1
3816,-1
3817,1
3818,0
3819,-1
3820,1
3821,-1
3822,2
3823,-3
3824,3
3825,-3
3826,3
3827,-2
3828,1
3829,0
3830,-1
3831,1
3832,-1
3833,1
3834,0
3835,0
3836,-1
3837,1
3838,-2
3839,4
3840,-4
3841,3
3842,-2
3843,0
3844,2
3845,-2
3846,2
3847,-3
3848,3
3849,-2
3850,1
3851,1
3852,-4
3853,6
3854,-6
3855,5
3856,-4
3857,3
3858,-2
3859,2
3860,-3
3861,4
3862,-3
3863,2
3864,-2
3865,1
3866,1
3867,-1
3868,1
3869,-2
3870,2
3871,-1
3872,0
3873,1
3874,-2
3875,2
3876,-2
3877,1
3878,0
3879,0
3880,0
3881,-1
3882,2
3883,-3
3884,4
3885,-4
3886,3
3887,-1
3888,-1
3889,3
3890,-5
3891,6
3892,-5
3893,3
3894,-2
3895,1
3896,0
3897,0
3898,-1
3899,1
3900,-1
3901,1
3902,0
3903,-2
3904,3
3905,-3
3906,3
3907,-2
3908,1
3909,0
3910,-1
3911,2
3912,-2
3913,2
3914,-2
3915,1
3916,0
3917,0
3918,0
3919,0
3920,-1
3921,1
3922,0
3923,0
3924,0
3925,0
3926,-1
3927,2
3928,-2
3929,1
3930,-1
3931,2
3932,-2
3933,2
3934,-2
3935,1
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,-1
3943,2
3944,-2
3945,1
3946,0
3947,-1
3948,1
3949,1
3950,-2
3951,1
3952,1
3953,-3
3954,5
3955,-5
3956,3
3957,-1
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3964,0
3965,-1
3966,2
3967,-1
3968,0
3969,0
3970,0
3971,-1
3972,3
3973,-4
3974,3
3975,-1
3976,-1
3977,2
3978,-2
3979,2
3980,-2
3981,2
3982,-2
3983,2
3984,-2
3985,2
3986,-1
3987,1
3988,-1
3989,-1
3990,2
3991,-2
3992,3
3993,-3
3994,2
3995,-3
3996,4
3997,-5
3998,6
3999,-5
4000,3
4001,-2
4002,1
4003,0
4004,0
4005,1
4006,-2
4007,2
4008,-2
4009,2
4010,-1
4011,1
4012,-1
4013,0
4014,1
4015,-2
4016,2
4017,-1
4018,0
4019,0
4020,1
4021,-3
4022,5
4023,-6
4024,6
4025,-6
4026,6
4027,-5
4028,4
4029,-3
4030,2
4031,-2
4032,2
4033,-1
4034,0
4035,1
4036,-2
4037,2
4038,-1
4039,1
4040,-1
4041,0
4042,1
4043,-1
4044,1
4045,-1
4046,1
4047,-1
4048,2
4049,-4
4050,4
4051,-3
4052,3
4053,-2
4054,0
4055,0
4056,0
4057,1
4058,-1
4059,1
4060,-1
4061,0
4062,1
4063,-2
4064,2
4065,0
4066,-2
4067,3
4068,-3
4069,2
4070,-1
4071,0
4072,2
4073,-3
4074,2
4075,-1
4076,0
4077,1
4078,-1
4079,0
4080,1
4081,-2
4082,3
4083,-4
4084,4
4085,-2
4086,-1
4087,3
4088,-4
4089,4
4090,-3
4091,2
4092,-1
4093,0
4094,1
4095,-2
4096,2
4097,-1
4098,1
4099,-1
4100,0
4101,1
4102,-1
4103,1
4104,-1
4105,0
4106,2
4107,-3
4108,3
4109,-3
4110,3
4111,-2
4112,1
4113,-1
4114,2
4115,-2
4116,1
4117,0
4118,0
4119,1
4120,-2
4121,1
4122,-1
4123,2
4124,-2
4125,2
4126,-2
4127,1
4128,-1
4129,1
4130,0
4131,0
4132,0
4133,0
4134,0
4135,0
4136,0
4137,0
4138,0
4139,1
4140,-1
4141,-1
4142,2
4143,-3
4144,4
4145,-3
4146,1
4147,0
4148,-1
4149,1
4150,0
4151,-1
4152,3
4153,-4
4154,4
4155,-4
4156,3
4157,-1
4158,-1
4159,3
4160,-5
4161,5
4162,-4
4163,3
4164,-2
4165,1
4166,-1
4167,1
4168,0
4169,-1
4170,1
4171,0
4172,-2
4173,3
4174,-3
4175,2
4176,0
4177,-2
4178,2
4179,-1
4180,0
4181,1
4182,-1
4183,0
4184,1
4185,-1
4186,0
4187,1
4188,-1
4189,0
4190,1
4191,-1
4192,0
4193,2
4194,-4
4195,4
4196,-3
4197,2
4198,-1
4199,1
4200,-2
4201,3
4202,-3
4203,3
4204,-3
4205,2
4206,0
4207,-1
4208,2
4209,-3
4210,3
4211,-2
4212,2
4213,-2
4214,1
4215,0
4216,0
4217,1
4218,-2
4219,1
4220,1
4221,-2
4222,2
4223,-1
4224,-1
4225,3
4226,-4
4227,3
4228,-1
4229,-1
4230,2
4231,-2
4232,1
4233,0
4234,0
4235,-1
4236,2
4237,-3
4238,4
4239,-4
4240,2
4241,0
4242,-1
4243,1
4244,0
4245,-1
4246,1
4247,0
4248,-2
4249,3
4250,-3
4251,3
4252,-3
4253,3
4254,-3
4255,2
4256,-1
4257,0
4258,1
4259,-1
4260,1
4261,-2
4262,3
4263,-3
4264,3
4265,-4
4266,4
4267,-2
4268,0
4269,2
4270,-3
4271,2
4272,0
4273,-1
4274,1
4275,0
4276,-1
4277,1
4278,0
4279,-1
4280,2
4281,-2
4282,1
4283,-1
4284,2
4285,-3
4286,4
4287,-4
4288,3
4289,-2
4290,1
4291,-1
4292,2
4293,-2
4294,2
4295,-2
4296,2
4297,-1
4298,0
4299,0
4300,1
4301,-2
4302,3
4303,-3
4304,1
4305,1
4306,-2
4307,2
4308,-1
4309,0
4310,0
4311,0
4312,0
4313,0
4314,1
4315,-1
4316,0
4317,0
4318,0
4319,1
4320,-2
4321,3
4322,-4
4323,4
4324,-3
4325,1
4326,1
4327,-3
4328,4
4329,-3
4330,2
4331,-1
4332,-1
4333,2
4334,-1
4335,1
4336,-1
4337,0
4338,0
4339,0
4340,1
4341,-2
4342,2
4343,-1
4344,0
4345,0
4346,1
4347,-3
4348,5
4349,-5
4350,3
4351,0
4352,-2
4353,3
4354,-3
4355,2
4356,-1
4357,1
4358,-1
4359,1
4360,0
4361,-1
4362,1
4363,-1
4364,2
4365,-3
4366,3
4367,-3
4368,3
4369,-2
4370,1
4371,-1
4372,1
4373,0
4374,0
4375,-1
4376,1
4377,-1
4378,1
4379,-1
4380,1
4381,-1
4382,0
4383,1
4384,-3
4385,5
4386,-5
4387,4
4388,-3
4389,1
4390,1
4391,-1
4392,1
4393,-2
4394,2
4395,-2
4396,3
4397,-3
4398,2
4399,-2
4400,3
4401,-3
4402,2
4403,-2
4404,2
4405,-2
4406,3
4407,-3
4408,2
4409,-2
4410,2
4411,-2
4412,3
4413,-4
4414,4
4415,-4
4416,4
4417,-4
4418,3
4419,-1
4420,0
4421,-1
4422,1
4423,-1
4424,2
4425,-2
4426,2
4427,-3
4428,4
4429,-5
4430,5
4431,-4
4432,3
4433,-1
4434,-1
4435,1
4436,0
4437,0
4438,0
4439,0
4440,-1
4441,2
4442,-1
4443,0
4444,0
4445,0
4446,0
4447,0
4448,-1
4449,2
4450,-1
4451,0
4452,0
4453,-1
4454,2
4455,-1
4456,0
4457,1
4458,-2
4459,2
4460,-1
4461,0
4462,0
4463,1
4464,-2
4465,2
4466,-1
4467,0
4468,1
4469,-2
4470,2
4471,-1
4472,0
4473,1
4474,-2
4475,2
4476,-1
4477,-1
4478,2
4479,-2
4480,1
4481,1
4482,-3
4483,3
4484,-1
4485,-1
4486,2
4487,-2
4488,1
4489,0
4490,-1
4491,2
4492,-2
4493,2
4494,-3
4495,3
4496,-2
4497,2
4498,-2
4499,1
4500,-1
4501,2
4502,-2
4503,2
4504,-2
4505,1
4506,1
4507,-3
4508,4
4509,-3
4510,1
4511,1
4512,-2
4513,2
4514,-1
4515,0
4516,1
4517,-1
4518,1
4519,-1
4520,0
4521,1
4522,-1
4523,1
4524,-1
4525,0
4526,0
4527,1
4528,-1
4529,1
4530,-2
4531,2
4532,0
4533,-2
4534,3
4535,-3
4536,2
4537,0
4538,-2
4539,3
4540,-3
4541,2
4542,-1
4543,1
4544,-1
4545,0
4546,1
4547,-3
4548,5
4549,-5
4550,4
4551,-3
4552,1
4553,1
4554,-1
4555,1
4556,-2
4557,2
4558,-1
4559,1
4560,0
4561,-2
4562,3
4563,-3
4564,3
4565,-3
4566,3
4567,-3
4568,3
4569,-2
4570,0
4571,1
4572,0
4573,-2
4574,4
4575,-4
4576,2
4577,0
4578,-2
4579,3
4580,-3
4581,3
4582,-3
4583,2
4584,-1
4585,1
4586,-2
4587,3
4588,-3
4589,2
4590,0
4591,-1
4592,1
4593,-1
4594,1
4595,0
4596,-1
4597,2
4598,-3
4599,4
4600,-5
4601,6
4602,-6
4603,5
4604,-4
4605,2
4606,0
4607,-1
4608,1
4609,0
4610,-1
4611,1
4612,-1
4613,2
4614,-3
4615,4
4616,-5
4617,6
4618,-5
4619,3
4620,-1
4621,-1
4622,2
4623,-2
4624,2
4625,-1
4626,0
4627,0
4628,-1
4629,1
4630,0
4631,0
4632,0
4633,0
4634,0
4635,-1
4636,2
4637,-2
4638,2
4639,-1
4640,-1
4641,2
4642,-2
4643,2
4644,-2
4645,2
4646,-2
4647,2
4648,-2
4649,1
4650,0
4651,0
4652,1
4653,-2
4654,2
4655,-3
4656,3
4657,-1
4658,-1
4659,2
4660,-3
4661,2
4662,0
4663,-1
4664,1
4665,-2
4666,3
4667,-3
4668,3
4669,-2
4670,-1
4671,3
4672,-3
4673,2
4674,0
4675,-2
4676,3
4677,-3
4678,2
4679,-1
4680,0
4681,2
4682,-3
4683,2
4684,-1
4685,0
4686,1
4687,0
4688,-2
4689,2
4690,-1
4691,0
4692,2
4693,-3
4694,2
4695,-1
4696,0
4697,1
4698,-1
4699,0
4700,0
4701,0
4702,0
4703,0
4704,0
4705,0
4706,0
4707,0
4708,-1
4709,2
4710,-2
4711,2
4712,-1
4713,0
4714,0
4715,0
4716,0
4717,1
4718,-1
4719,0
4720,0
4721,1
4722,-2
4723,2
4724,-1
4725,0
4726,1
4727,-2
4728,2
4729,-1
4730,1
4731,-1
4732,0
4733,1
4734,-1
4735,1
4736,-1
4737,1
4738,-1
4739,1
4740,-1
4741,1
4742,-1
4743,1
4744,-1
4745,0
4746,2
4747,-4
4748,5
4749,-5
4750,4
4751,-3
4752,2
4753,-1
4754,0
4755,1
4756,-2
4757,2
4758,-1
4759,0
4760,1
4761,-2
4762,2
4763,-1
4764,1
4765,-1
4766,0
4767,1
4768,-1
4769,2
4770,-2
4771,1
4772,-1
4773,1
4774,0
4775,0
4776,-1
4777,1
4778,-1
4779,1
4780,0
4781,0
4782,-1
4783,0
4784,1
4785,-1
4786,2
4787,-3
4788,2
4789,-2
4790,3
4791,-3
4792,2
4793,-2
4794,2
4795,-2
4796,2
4797,-2
4798,2
4799,-1
4800,0
4801,0
4802,0
4803,0
4804,1
4805,-1
4806,1
4807,-2
4808,3
4809,-3
4810,3
4811,-3
4812,2
4813,-1
4814,2
4815,-3
4816,3
4817,-3
4818,2
4819,-1
4820,0
4821,1
4822,-1
4823,1
4824,-2
4825,2
4826,-2
4827,2
4828,-1
4829,0
4830,0
4831,0
4832,1
4833,-1
4834,0
4835,1
4836,-1
4837,1
4838,-1
4839,1
4840,-1
4841,2
4842,-3
4843,3
4844,-3
4845,4
4846,-4
4847,3
4848,-3
4849,4
4850,-3
4851,2
4852,-2
4853,1
4854,0
4855,0
4856,0
4857,1
4858,-3
4859,4
4860,-5
4861,5
4862,-4
4863,3
4864,-2
4865,2
4866,-3
4867,4
4868,-5
4869,5
4870,-3
4871,0
4872,2
4873,-3
4874,3
4875,-1
4876,-1
4877,1
4878,-1
4879,1
4880,0
4881,0
4882,0
4883,-1
4884,1
4885,-1
4886,1
4887,0
4888,-1
4889,1
4890,-1
4891,0
4892,1
4893,0
4894,-1
4895,1
4896,-1
4897,0
4898,2
4899,-3
4900,4
4901,-5
4902,5
4903,-5
4904,5
4905,-5
4906,5
4907,-5
4908,5
4909,-4
4910,2
4911,-1
4912,1
4913,-1
4914,2
4915,-3
4916,3
4917,-3
4918,2
4919,0
4920,-1
4921,1
4922,-1
4923,0
4924,2
4925,-3
4926,3
4927,-3
4928,3
4929,-2
4930,1
4931,0
4932,0
4933,-1
4934,2
4935,-3
4936,3
4937,-2
4938,2
4939,-3
4940,3
4941,-2
4942,0
4943,2
4944,-3
4945,2
4946,-1
4947,0
4948,1
4949,-1
4950,0
4951,0
4952,0
4953,0
4954,1
4955,-2
4956,2
4957,-2
4958,2
4959,-1
4960,0
4961,0
4962,-1
4963,2
4964,-2
4965,2
4966,-3
4967,3
4968,-2
4969,2
4970,-2
4971,1
4972,-1
4973,2
4974,-3
4975,3
4976,-2
4977,1
4978,0
4979,-1
4980,1
4981,-1
4982,1
4983,-1
4984,1
4985,0
4986,-1
4987,1
4988,-1
4989,1
4990,-1
4991,1
4992,0
4993,-1
4994,1
4995,-1
4996,1
4997,0
4998,0
4999,-1
5000,2
5001,-2
5002,2
5003,-1
5004,-1
5005,2
5006,-2
5007,3
5008,-4
5009,4
5010,-4
5011,3
5012,-1
5013,0
5014,1
5015,-1
5016,0
5017,0
5018,0
5019,1
5020,-1
5021,0
5022,0
5023,0
5024,0
5025,0
5026,0
5027,-1
5028,2
5029,-2
5030,1
5031,0
5032,-1
5033,2
5034,-3
5035,3
5036,-2
5037,1
5038,0
5039,0
5040,0
5041,0
5042,0
5043,0
5044,1
5045,-2
5046,2
5047,-2
5048,2
5049,-1
5050,0
5051,-1
5052,2
5053,-3
5054,4
5055,-4
5056,3
5057,-1
5058,-1
5059,2
5060,-2
5061,1
5062,1
5063,-3
5064,3
5065,-1
5066,-1
5067,2
5068,-2
5069,1
5070,0
5071,-1
5072,1
5073,0
5074,0
5075,0
5076,-1
5077,1
5078,0
5079,-1
5080,2
5081,-3
5082,3
5083,-2
5084,0
5085,2
5086,-3
5087,3
5088,-2
5089,1
5090,0
5091,-1
5092,1
5093,0
5094,0
5095,0
5096,0
5097,-1
5098,1
5099,1
5100,-2
5101,3
5102,-4
5103,3
5104,-1
5105,0
5106,1
