,M
176804,-2
176805,3
176806,-4
176807,3
176808,-2
176809,2
176810,-1
176811,0
176812,0
176813,-1
176814,2
176815,-2
176816,2
176817,-1
176818,0
176819,0
176820,-1
176821,2
176822,-1
176823,0
176824,0
176825,0
176826,-1
176827,2
176828,-3
176829,3
176830,-2
176831,1
176832,-1
176833,1
176834,-1
176835,1
176836,0
176837,-1
176838,1
176839,0
176840,-1
176841,2
176842,-2
176843,1
176844,0
176845,-1
176846,2
176847,-2
176848,1
176849,0
176850,-1
176851,2
176852,-2
176853,1
176854,0
176855,0
176856,-1
176857,2
176858,-2
176859,2
176860,-2
176861,1
176862,0
176863,-1
176864,2
176865,-3
176866,2
176867,0
176868,-1
176869,1
176870,-1
176871,0
176872,2
176873,-2
176874,1
176875,-1
176876,1
176877,1
176878,-3
176879,3
176880,-2
176881,0
176882,3
176883,-4
176884,3
176885,-2
176886,1
176887,0
176888,0
176889,0
176890,0
176891,0
176892,0
176893,0
176894,-1
176895,2
176896,-2
176897,2
176898,-2
176899,2
176900,-2
176901,2
176902,-2
176903,2
176904,-1
176905,0
176906,1
176907,-2
176908,2
176909,-1
176910,1
176911,-1
176912,0
176913,1
176914,-1
176915,1
176916,-1
176917,0
176918,1
176919,-1
176920,1
176921,-1
176922,0
176923,1
176924,-2
176925,3
176926,-3
176927,2
176928,-1
176929,-1
176930,3
176931,-4
176932,4
176933,-3
176934,2
176935,-2
176936,2
176937,-1
176938,1
176939,-1
176940,0
176941,0
176942,1
176943,-1
176944,1
176945,-1
176946,0
176947,1
176948,-1
176949,1
176950,-1
176951,0
176952,1
176953,-1
176954,1
176955,-1
176956,0
176957,0
176958,1
176959,-1
176960,1
176961,-2
176962,2
176963,-1
176964,1
176965,-2
176966,3
176967,-4
176968,5
176969,-5
176970,3
176971,-1
176972,0
176973,1
176974,-2
176975,2
176976,-2
176977,2
176978,-2
176979,1
176980,0
176981,1
176982,-1
176983,0
176984,-1
176985,2
176986,-1
176987,1
176988,-1
176989,0
176990,1
176991,-1
176992,1
176993,-1
176994,1
176995,-1
176996,1
176997,0
176998,-1
176999,2
177000,-2
177001,0
177002,1
177003,0
177004,-1
177005,2
177006,-2
177007,0
177008,2
177009,-3
177010,3
177011,-2
177012,1
177013,0
177014,0
177015,0
177016,-1
177017,1
177018,0
177019,0
177020,0
177021,-1
177022,1
177023,-1
177024,2
177025,-3
177026,3
177027,-2
177028,0
177029,2
177030,-3
177031,3
177032,-3
177033,2
177034,-1
177035,1
177036,0
177037,-1
177038,1
177039,-2
177040,3
177041,-3
177042,3
177043,-2
177044,1
177045,-2
177046,3
177047,-3
177048,3
177049,-2
177050,0
177051,0
177052,1
177053,-1
177054,1
177055,-1
177056,0
177057,1
177058,-2
177059,2
177060,-2
177061,2
177062,-1
177063,0
177064,-1
177065,2
177066,-2
177067,2
177068,-1
177069,-1
177070,2
177071,-2
177072,2
177073,-1
177074,0
177075,0
177076,0
177077,0
177078,0
177079,0
177080,0
177081,0
177082,1
177083,-2
177084,2
177085,-1
177086,0
177087,1
177088,-1
177089,0
177090,1
177091,-1
177092,0
177093,1
177094,-1
177095,0
177096,0
177097,1
177098,-2
177099,3
177100,-3
177101,1
177102,1
177103,-2
177104,3
177105,-3
177106,2
177107,-1
177108,0
177109,1
177110,-2
177111,3
177112,-3
177113,2
177114,-1
177115,-1
177116,3
177117,-4
177118,5
177119,-6
177120,6
177121,-5
177122,4
177123,-2
177124,1
177125,-2
177126,3
177127,-3
177128,3
177129,-2
177130,1
177131,-1
177132,1
177133,-2
177134,3
177135,-2
177136,0
177137,1
177138,-1
177139,1
177140,-1
177141,1
177142,-1
177143,2
177144,-3
177145,2
177146,0
177147,-1
177148,1
177149,-1
177150,0
177151,2
177152,-3
177153,2
177154,-1
177155,0
177156,2
177157,-4
177158,4
177159,-3
177160,3
177161,-3
177162,2
177163,-2
177164,2
177165,-1
177166,0
177167,1
177168,-1
177169,0
177170,0
177171,0
177172,0
177173,1
177174,-1
177175,0
177176,1
177177,-2
177178,2
177179,-1
177180,1
177181,-2
177182,3
177183,-4
177184,5
177185,-4
177186,2
177187,-1
177188,1
177189,-1
177190,2
177191,-4
177192,6
177193,-6
177194,4
177195,-2
177196,0
177197,2
177198,-3
177199,3
177200,-3
177201,3
177202,-3
177203,3
177204,-2
177205,1
177206,-1
177207,1
177208,-1
177209,2
177210,-3
177211,4
177212,-4
177213,3
177214,-2
177215,0
177216,2
177217,-3
177218,3
177219,-3
177220,2
177221,-1
177222,0
177223,1
177224,-1
177225,0
177226,1
177227,-2
177228,2
177229,-1
177230,1
177231,-1
177232,0
177233,1
177234,-2
177235,2
177236,-1
177237,0
177238,2
177239,-4
177240,4
177241,-4
177242,4
177243,-3
177244,2
177245,-2
177246,2
177247,-2
177248,2
177249,-2
177250,2
177251,-1
177252,0
177253,0
177254,0
177255,0
177256,0
177257,0
177258,0
177259,-1
177260,2
177261,-3
177262,3
177263,-2
177264,1
177265,0
177266,-1
177267,1
177268,-1
177269,2
177270,-2
177271,2
177272,-3
177273,3
177274,-2
177275,2
177276,-2
177277,2
177278,-3
177279,4
177280,-4
177281,4
177282,-4
177283,3
177284,-2
177285,2
177286,-2
177287,2
177288,-2
177289,1
177290,0
177291,0
177292,0
177293,0
177294,-495
177295,-508
177296,-521
177297,-517
177298,-514
177299,-503
177300,-484
177301,-469
177302,-447
177303,-421
177304,-401
177305,-369
177306,-344
177307,-308
177308,-275
177309,-230
177310,-188
177311,-132
177312,-75
177313,-12
177314,60
177315,129
177316,206
177317,280
177318,350
177319,420
177320,477
177321,533
177322,570
177323,604
177324,618
177325,626
177326,619
177327,608
177328,582
177329,557
177330,521
177331,492
177332,458
177333,429
177334,400
177335,381
177336,359
177337,347
177338,330
177339,318
177340,303
177341,283
177342,261
177343,224
177344,190
177345,134
177346,83
177347,11
177348,-53
177349,-134
177350,-203
177351,-279
177352,-340
177353,-398
177354,-434
177355,-464
177356,-464
177357,-454
177358,-418
177359,-362
177360,-288
177361,-198
177362,-91
177363,25
177364,150
177365,282
177366,410
177367,541
177368,668
177369,785
177370,900
177371,1004
177372,1101
177373,1191
177374,1274
177375,1355
177376,1427
177377,1505
177378,1573
177379,1648
177380,1719
177381,1795
177382,1866
177383,1943
177384,2011
177385,2078
177386,2140
177387,2190
177388,2233
177389,2259
177390,2271
177391,2262
177392,2235
177393,2184
177394,2108
177395,2009
177396,1881
177397,1727
177398,1545
177399,1333
177400,1093
177401,826
177402,526
177403,206
177404,-154
177405,-528
177406,-937
177407,-1367
177408,-1816
177409,-2288
177410,-2771
177411,-3268
177412,-3771
177413,-4271
177414,-4769
177415,-5247
177416,-5712
177417,-6140
177418,-6537
177419,-6883
177420,-7181
177421,-7411
177422,-7581
177423,-7672
177424,-7689
177425,-7624
177426,-7475
177427,-7249
177428,-6937
177429,-6553
177430,-6096
177431,-5575
177432,-4999
177433,-4374
177434,-3710
177435,-3027
177436,-2317
177437,-1613
177438,-903
177439,-217
177440,455
177441,1088
177442,1691
177443,2249
177444,2759
177445,3226
177446,3637
177447,4000
177448,4313
177449,4570
177450,4790
177451,4946
177452,5075
177453,5144
177454,5181
177455,5175
177456,5128
177457,5050
177458,4933
177459,4786
177460,4613
177461,4403
177462,4188
177463,3934
177464,3683
177465,3408
177466,3138
177467,2862
177468,2595
177469,2333
177470,2089
177471,1859
177472,1651
177473,1465
177474,1300
177475,1159
177476,1041
177477,936
177478,858
177479,781
177480,723
177481,663
177482,609
177483,546
177484,485
177485,405
177486,321
177487,218
177488,106
177489,-25
177490,-167
177491,-324
177492,-493
177493,-670
177494,-860
177495,-1050
177496,-1255
177497,-1449
177498,-1659
177499,-1852
177500,-2051
177501,-2234
177502,-2411
177503,-2569
177504,-2709
177505,-2820
177506,-2903
177507,-2946
177508,-2944
177509,-2898
177510,-2785
177511,-2625
177512,-2381
177513,-2083
177514,-1699
177515,-1252
177516,-730
177517,-137
177518,512
177519,1225
177520,1976
177521,2766
177522,3578
177523,4398
177524,5211
177525,6002
177526,6756
177527,7455
177528,8088
177529,8635
177530,9087
177531,9431
177532,9653
177533,9749
177534,9706
177535,9527
177536,9198
177537,8730
177538,8116
177539,7362
177540,6482
177541,5469
177542,4355
177543,3135
177544,1839
177545,479
177546,-923
177547,-2348
177548,-3765
177549,-5168
177550,-6507
177551,-7788
177552,-8966
177553,-10035
177554,-10970
177555,-11755
177556,-12383
177557,-12838
177558,-13117
177559,-13218
177560,-13140
177561,-12887
177562,-12475
177563,-11892
177564,-11184
177565,-10333
177566,-9376
177567,-8325
177568,-7191
177569,-6004
177570,-4777
177571,-3520
177572,-2267
177573,-1019
177574,202
177575,1375
177576,2501
177577,3557
177578,4530
177579,5424
177580,6208
177581,6897
177582,7466
177583,7923
177584,8256
177585,8466
177586,8553
177587,8513
177588,8354
177589,8076
177590,7687
177591,7189
177592,6595
177593,5911
177594,5150
177595,4320
177596,3435
177597,2503
177598,1546
177599,560
177600,-420
177601,-1410
177602,-2370
177603,-3310
177604,-4210
177605,-5061
177606,-5859
177607,-6589
177608,-7251
177609,-7833
177610,-8337
177611,-8754
177612,-9087
177613,-9329
177614,-9488
177615,-9559
177616,-9553
177617,-9467
177618,-9311
177619,-9089
177620,-8810
177621,-8483
177622,-8106
177623,-7705
177624,-7260
177625,-6809
177626,-6325
177627,-5843
177628,-5337
177629,-4835
177630,-4319
177631,-3799
177632,-3271
177633,-2732
177634,-2184
177635,-1624
177636,-1047
177637,-457
177638,148
177639,772
177640,1403
177641,2050
177642,2705
177643,3358
177644,4018
177645,4666
177646,5303
177647,5927
177648,6526
177649,7103
177650,7647
177651,8166
177652,8641
177653,9097
177654,9501
177655,9890
177656,10227
177657,10547
177658,10828
177659,11082
177660,11305
177661,11500
177662,11662
177663,11797
177664,11895
177665,11961
177666,11986
177667,11974
177668,11915
177669,11816
177670,11666
177671,11472
177672,11228
177673,10937
177674,10604
177675,10227
177676,9812
177677,9363
177678,8886
177679,8380
177680,7861
177681,7318
177682,6769
177683,6206
177684,5637
177685,5059
177686,4472
177687,3873
177688,3265
177689,2630
177690,1985
177691,1304
177692,599
177693,-140
177694,-918
177695,-1727
177696,-2580
177697,-3459
177698,-4373
177699,-5308
177700,-6256
177701,-7217
177702,-8162
177703,-9099
177704,-9994
177705,-10855
177706,-11647
177707,-12381
177708,-13022
177709,-13579
177710,-14037
177711,-14384
177712,-14635
177713,-14765
177714,-14795
177715,-14720
177716,-14544
177717,-14282
177718,-13931
177719,-13510
177720,-13021
177721,-12481
177722,-11892
177723,-11267
177724,-10611
177725,-9936
177726,-9237
177727,-8537
177728,-7817
177729,-7100
177730,-6377
177731,-5654
177732,-4934
177733,-4215
177734,-3510
177735,-2803
177736,-2119
177737,-1447
177738,-792
177739,-171
177740,428
177741,993
177742,1512
177743,2003
177744,2437
177745,2834
177746,3180
177747,3481
177748,3736
177749,3949
177750,4121
177751,4258
177752,4356
177753,4436
177754,4478
177755,4511
177756,4511
177757,4509
177758,4476
177759,4446
177760,4386
177761,4323
177762,4240
177763,4143
177764,4033
177765,3901
177766,3763
177767,3602
177768,3435
177769,3256
177770,3066
177771,2881
177772,2688
177773,2506
177774,2329
177775,2164
177776,2017
177777,1887
177778,1773
177779,1684
177780,1611
177781,1558
177782,1521
177783,1498
177784,1485
177785,1483
177786,1481
177787,1488
177788,1485
177789,1490
177790,1485
177791,1479
177792,1473
177793,1461
177794,1448
177795,1443
177796,1430
177797,1436
177798,1435
177799,1452
177800,1471
177801,1503
177802,1540
177803,1587
177804,1638
177805,1692
177806,1751
177807,1804
177808,1861
177809,1906
177810,1948
177811,1981
177812,2001
177813,2016
177814,2013
177815,2003
177816,1981
177817,1942
177818,1903
177819,1838
177820,1780
177821,1694
177822,1613
177823,1509
177824,1405
177825,1284
177826,1157
177827,1019
177828,870
177829,715
177830,549
177831,380
177832,203
177833,20
177834,-158
177835,-348
177836,-523
177837,-703
177838,-879
177839,-1040
177840,-1202
177841,-1345
177842,-1486
177843,-1606
177844,-1724
177845,-1817
177846,-1904
177847,-1973
177848,-2030
177849,-2069
177850,-2094
177851,-2105
177852,-2097
177853,-2077
177854,-2045
177855,-1987
177856,-1936
177857,-1851
177858,-1774
177859,-1680
177860,-1579
177861,-1484
177862,-1373
177863,-1279
177864,-1176
177865,-1089
177866,-1000
177867,-929
177868,-860
177869,-809
177870,-763
177871,-730
177872,-707
177873,-690
177874,-685
177875,-679
177876,-688
177877,-688
177878,-708
177879,-710
177880,-733
177881,-743
177882,-760
177883,-781
177884,-797
177885,-818
177886,-840
177887,-860
177888,-880
177889,-904
177890,-914
177891,-934
177892,-937
177893,-938
177894,-928
177895,-908
177896,-874
177897,-832
177898,-771
177899,-700
177900,-616
177901,-523
177902,-415
177903,-310
177904,-188
177905,-77
177906,43
177907,153
177908,259
177909,358
177910,442
177911,524
177912,582
177913,642
177914,673
177915,711
177916,722
177917,736
177918,735
177919,725
177920,718
177921,691
177922,674
177923,643
177924,611
177925,580
177926,538
177927,501
177928,458
177929,413
177930,372
177931,323
177932,284
177933,238
177934,206
177935,167
177936,143
177937,123
177938,106
177939,107
177940,104
177941,123
177942,134
177943,171
177944,190
177945,237
177946,267
177947,308
177948,343
177949,376
177950,401
177951,423
177952,431
177953,438
177954,426
177955,412
177956,384
177957,350
177958,307
177959,263
177960,205
177961,160
177962,100
177963,57
177964,7
177965,-26
177966,-57
177967,-75
177968,-79
177969,-74
177970,-56
177971,-22
177972,18
177973,72
177974,134
177975,199
177976,272
177977,344
177978,413
177979,481
177980,538
177981,592
177982,631
177983,658
177984,679
177985,679
177986,676
177987,656
177988,630
177989,593
177990,553
177991,505
177992,455
177993,404
177994,350
177995,295
177996,238
177997,182
177998,121
177999,58
178000,-10
178001,-84
178002,-165
178003,-249
178004,-347
178005,-446
178006,-553
178007,-665
178008,-775
178009,-889
178010,-997
178011,-1098
178012,-1192
178013,-1269
178014,-1336
178015,-1385
178016,-1413
178017,-1426
178018,-1417
178019,-1393
178020,-1352
178021,-1292
178022,-1227
178023,-1139
178024,-1061
178025,-956
178026,-866
178027,-760
178028,-664
178029,-562
178030,-466
178031,-371
178032,-279
178033,-195
178034,-111
178035,-38
178036,31
178037,91
178038,142
178039,180
178040,209
178041,220
178042,225
178043,206
178044,186
178045,139
178046,94
178047,35
178048,-30
178049,-89
178050,-153
178051,-206
178052,-245
178053,-274
178054,-281
178055,-269
178056,-234
178057,-177
178058,-98
178059,1
178060,115
178061,247
178062,385
178063,531
178064,676
178065,820
178066,958
178067,1085
178068,1203
178069,1306
178070,1396
178071,1479
178072,1538
178073,1600
178074,1643
178075,1682
178076,1717
178077,1741
178078,1765
178079,1785
178080,1796
178081,1806
178082,1806
178083,1796
178084,1783
178085,1749
178086,1712
178087,1653
178088,1587
178089,1505
178090,1413
178091,1309
178092,1199
178093,1082
178094,964
178095,845
178096,729
178097,622
178098,516
178099,428
178100,340
178101,274
178102,211
178103,161
178104,126
178105,90
178106,76
178107,56
178108,51
178109,49
178110,49
178111,55
178112,63
178113,68
178114,81
178115,83
178116,87
178117,85
178118,71
178119,53
178120,16
178121,-35
178122,-99
178123,-189
178124,-292
178125,-420
178126,-565
178127,-727
178128,-902
178129,-1089
178130,-1279
178131,-1470
178132,-1655
178133,-1829
178134,-1982
178135,-2118
178136,-2222
178137,-2302
178138,-2350
178139,-2363
178140,-2356
178141,-2311
178142,-2254
178143,-2173
178144,-2081
178145,-1986
178146,-1886
178147,-1794
178148,-1712
178149,-1642
178150,-1588
178151,-1553
178152,-1530
178153,-1530
178154,-1537
178155,-1558
178156,-1582
178157,-1609
178158,-1632
178159,-1648
178160,-1654
178161,-1646
178162,-1619
178163,-1581
178164,-1517
178165,-1446
178166,-1350
178167,-1249
178168,-1135
178169,-1013
178170,-895
178171,-766
178172,-653
178173,-537
178174,-436
178175,-342
178176,-262
178177,-189
178178,-134
178179,-81
178180,-42
178181,-4
178182,29
178183,65
178184,102
178185,150
178186,206
178187,274
178188,357
178189,460
178190,571
178191,709
178192,849
178193,1010
178194,1175
178195,1350
178196,1512
178197,1687
178198,1827
178199,1975
178200,2080
178201,2169
178202,2226
178203,2242
178204,2235
178205,2180
178206,2098
178207,1982
178208,1836
178209,1669
178210,1486
178211,1285
178212,1090
178213,889
178214,700
178215,533
178216,374
178217,253
178218,154
178219,84
178220,56
178221,45
178222,82
178223,132
178224,224
178225,327
178226,459
178227,603
178228,761
178229,930
178230,1099
178231,1274
178232,1441
178233,1604
178234,1756
178235,1891
178236,2011
178237,2106
178238,2177
178239,2222
178240,2234
178241,2220
178242,2164
178243,2088
178244,1970
178245,1830
178246,1662
178247,1470
178248,1264
178249,1047
178250,820
178251,599
178252,378
178253,174
178254,-18
178255,-184
178256,-334
178257,-451
178258,-550
178259,-616
178260,-664
178261,-686
178262,-691
178263,-682
178264,-656
178265,-625
178266,-587
178267,-547
178268,-509
178269,-468
178270,-436
178271,-404
178272,-382
178273,-363
178274,-352
178275,-348
178276,-350
178277,-364
178278,-379
178279,-413
178280,-447
178281,-498
178282,-555
178283,-624
178284,-703
178285,-786
178286,-884
178287,-978
178288,-1082
178289,-1182
178290,-1280
178291,-1374
178292,-1461
178293,-1538
178294,-1605
178295,-1664
178296,-1708
178297,-1750
178298,-1778
178299,-1806
178300,-1832
178301,-1853
178302,-1884
178303,-1914
178304,-1951
178305,-1999
178306,-2041
178307,-2097
178308,-2146
178309,-2194
178310,-2233
178311,-2259
178312,-2263
178313,-2250
178314,-2204
178315,-2131
178316,-2022
178317,-1885
178318,-1707
178319,-1509
178320,-1271
178321,-1021
178322,-745
178323,-463
178324,-170
178325,119
178326,406
178327,678
178328,936
178329,1177
178330,1390
178331,1585
178332,1748
178333,1888
178334,1998
178335,2082
178336,2140
178337,2166
178338,2172
178339,2147
178340,2100
178341,2029
178342,1933
178343,1822
178344,1687
178345,1546
178346,1384
178347,1228
178348,1060
178349,905
178350,756
178351,614
178352,508
178353,400
178354,341
178355,285
178356,271
178357,265
178358,291
178359,324
178360,370
178361,423
178362,467
178363,512
178364,537
178365,554
178366,543
178367,519
178368,469
178369,404
178370,322
178371,229
178372,128
178373,26
178374,-74
178375,-161
178376,-244
178377,-301
178378,-351
178379,-370
178380,-385
178381,-365
178382,-348
178383,-299
178384,-254
178385,-190
178386,-127
178387,-55
178388,18
178389,91
178390,168
178391,244
178392,323
178393,399
178394,478
178395,552
178396,623
178397,690
178398,737
178399,783
178400,792
178401,792
178402,750
178403,680
178404,574
178405,428
178406,248
178407,32
178408,-213
178409,-480
178410,-759
178411,-1046
178412,-1319
178413,-1585
178414,-1808
178415,-2003
178416,-2146
178417,-2232
178418,-2270
178419,-2239
178420,-2158
178421,-2020
178422,-1837
178423,-1614
178424,-1365
178425,-1099
178426,-821
178427,-553
178428,-290
178429,-56
178430,160
178431,336
178432,486
178433,601
178434,678
178435,738
178436,757
178437,769
178438,755
178439,733
178440,700
178441,667
178442,626
178443,591
178444,551
178445,517
178446,484
178447,452
178448,426
178449,398
178450,379
178451,361
178452,350
178453,350
178454,356
178455,376
178456,407
178457,452
178458,511
178459,583
178460,661
178461,754
178462,839
178463,935
178464,1014
178465,1085
178466,1138
178467,1164
178468,1172
178469,1136
178470,1083
178471,985
178472,863
178473,714
178474,533
178475,343
178476,133
178477,-79
178478,-291
178479,-499
178480,-689
178481,-864
178482,-1013
178483,-1141
178484,-1237
178485,-1311
178486,-1348
178487,-1370
178488,-1360
178489,-1335
178490,-1286
178491,-1228
178492,-1155
178493,-1073
178494,-987
178495,-891
178496,-796
178497,-698
178498,-596
178499,-494
178500,-391
178501,-283
178502,-181
178503,-70
178504,35
178505,148
178506,249
178507,363
178508,460
178509,565
178510,659
178511,749
178512,834
178513,910
178514,980
178515,1042
178516,1095
178517,1145
178518,1180
178519,1220
178520,1242
178521,1268
178522,1284
178523,1298
178524,1305
178525,1310
178526,1305
178527,1300
178528,1281
178529,1260
178530,1223
178531,1180
178532,1118
178533,1049
178534,959
178535,854
178536,738
178537,597
178538,451
178539,283
178540,110
178541,-77
178542,-263
178543,-456
178544,-642
178545,-824
178546,-994
178547,-1148
178548,-1282
178549,-1398
178550,-1482
178551,-1550
178552,-1580
178553,-1592
178554,-1573
178555,-1533
178556,-1471
178557,-1391
178558,-1298
178559,-1194
178560,-1086
178561,-971
178562,-865
178563,-755
178564,-660
178565,-565
178566,-488
178567,-414
178568,-357
178569,-305
178570,-263
178571,-229
178572,-202
178573,-180
178574,-164
178575,-148
178576,-139
178577,-128
178578,-123
178579,-115
178580,-113
178581,-108
178582,-106
178583,-104
178584,-99
178585,-99
178586,-91
178587,-86
178588,-74
178589,-63
178590,-45
178591,-27
178592,-4
178593,20
178594,44
178595,68
178596,90
178597,106
178598,118
178599,122
178600,118
178601,106
178602,84
178603,54
178604,19
178605,-22
178606,-65
178607,-112
178608,-149
178609,-191
178610,-216
178611,-241
178612,-252
178613,-255
178614,-250
178615,-235
178616,-218
178617,-194
178618,-173
178619,-155
178620,-140
178621,-135
178622,-138
178623,-151
178624,-178
178625,-208
178626,-257
178627,-297
178628,-356
178629,-402
178630,-453
178631,-496
178632,-527
178633,-554
178634,-562
178635,-564
178636,-549
178637,-525
178638,-493
178639,-448
178640,-402
178641,-347
178642,-296
178643,-236
178644,-184
178645,-122
178646,-70
178647,-9
178648,50
178649,115
178650,183
178651,257
178652,340
178653,423
178654,521
178655,615
178656,718
178657,822
178658,915
178659,1017
178660,1097
178661,1177
178662,1237
178663,1284
178664,1313
178665,1328
178666,1319
178667,1300
178668,1258
178669,1205
178670,1138
178671,1056
178672,969
178673,864
178674,758
178675,638
178676,516
178677,384
178678,246
178679,105
178680,-43
178681,-188
178682,-336
178683,-478
178684,-613
178685,-737
178686,-842
178687,-930
178688,-988
178689,-1022
178690,-1021
178691,-988
178692,-921
178693,-821
178694,-690
178695,-530
178696,-350
178697,-152
178698,58
178699,268
178700,480
178701,680
178702,867
178703,1035
178704,1178
178705,1296
178706,1389
178707,1452
178708,1491
178709,1498
178710,1486
178711,1447
178712,1388
178713,1314
178714,1215
178715,1113
178716,987
178717,862
178718,722
178719,587
178720,446
178721,316
178722,193
178723,87
178724,3
178725,-58
178726,-85
178727,-79
178728,-37
178729,44
178730,157
178731,308
178732,479
178733,676
178734,880
178735,1084
178736,1282
178737,1453
178738,1599
178739,1704
178740,1763
178741,1774
178742,1733
178743,1642
178744,1512
178745,1334
178746,1135
178747,911
178748,676
178749,448
178750,220
178751,16
178752,-169
178753,-331
178754,-464
178755,-573
178756,-667
178757,-738
178758,-812
178759,-871
178760,-947
178761,-1021
178762,-1118
178763,-1220
178764,-1343
178765,-1474
178766,-1613
178767,-1759
178768,-1895
178769,-2033
178770,-2146
178771,-2253
178772,-2337
178773,-2402
178774,-2454
178775,-2487
178776,-2520
178777,-2544
178778,-2576
178779,-2614
178780,-2666
178781,-2731
178782,-2807
178783,-2898
178784,-2985
178785,-3074
178786,-3142
178787,-3183
178788,-3189
178789,-3143
178790,-3041
178791,-2875
178792,-2646
178793,-2352
178794,-2002
178795,-1605
178796,-1177
178797,-725
178798,-286
178799,154
178800,541
178801,894
178802,1179
178803,1403
178804,1557
178805,1645
178806,1675
178807,1655
178808,1599
178809,1527
178810,1439
178811,1371
178812,1312
178813,1290
178814,1295
178815,1340
178816,1414
178817,1512
178818,1632
178819,1751
178820,1870
178821,1972
178822,2048
178823,2092
178824,2103
178825,2075
178826,2017
178827,1925
178828,1813
178829,1680
178830,1536
178831,1381
178832,1214
178833,1032
178834,828
178835,583
178836,292
178837,-77
178838,-530
178839,-1090
178840,-1776
178841,-2581
178842,-3529
178843,-4588
178844,-5761
178845,-7009
178846,-8300
178847,-9586
178848,-10817
178849,-11934
178850,-12882
178851,-13604
178852,-14048
178853,-14172
178854,-13945
178855,-13341
178856,-12369
178857,-11018
178858,-9335
178859,-7336
178860,-5085
178861,-2634
178862,-44
178863,2615
178864,5274
178865,7880
178866,10358
178867,12681
178868,14781
178869,16653
178870,18251
178871,19582
178872,20624
178873,21388
178874,21872
178875,22092
178876,22050
178877,21767
178878,21240
178879,20498
178880,19532
178881,18372
178882,17017
178883,15490
178884,13808
178885,11991
178886,10073
178887,8076
178888,6048
178889,4019
178890,2036
178891,138
178892,-1635
178893,-3249
178894,-4670
178895,-5886
178896,-6877
178897,-7649
178898,-8209
178899,-8574
178900,-8784
178901,-8855
178902,-8852
178903,-8788
178904,-8729
178905,-8692
178906,-8717
178907,-8817
178908,-9006
178909,-9279
178910,-9629
178911,-10025
178912,-10449
178913,-10851
178914,-11207
178915,-11462
178916,-11593
178917,-11557
178918,-11341
178919,-10919
178920,-10296
178921,-9472
178922,-8462
178923,-7296
178924,-5995
178925,-4604
178926,-3153
178927,-1683
178928,-229
178929,1179
178930,2514
178931,3761
178932,4898
178933,5929
178934,6846
178935,7648
178936,8356
178937,8952
178938,9466
178939,9886
178940,10217
178941,10466
178942,10611
178943,10669
178944,10603
178945,10427
178946,10112
178947,9662
178948,9066
178949,8322
178950,7437
178951,6413
178952,5269
178953,4018
178954,2687
178955,1293
178956,-130
178957,-1562
178958,-2976
178959,-4348
178960,-5664
178961,-6903
178962,-8059
178963,-9124
178964,-10090
178965,-10968
178966,-11744
178967,-12437
178968,-13037
178969,-13555
178970,-13980
178971,-14326
178972,-14565
178973,-14720
178974,-14756
178975,-14682
178976,-14481
178977,-14143
178978,-13676
178979,-13055
178980,-12302
178981,-11403
178982,-10374
178983,-9226
178984,-7968
178985,-6621
178986,-5200
178987,-3722
178988,-2213
178989,-677
178990,852
178991,2378
178992,3870
178993,5329
178994,6737
178995,8085
178996,9365
178997,10555
178998,11660
178999,12638
179000,13502
179001,14207
179002,14749
179003,15108
179004,15249
179005,15185
179006,14868
179007,14328
179008,13530
179009,12513
179010,11264
179011,9831
179012,8228
179013,6506
179014,4704
179015,2875
179016,1070
179017,-660
179018,-2260
179019,-3696
179020,-4910
179021,-5892
179022,-6602
179023,-7038
179024,-7200
179025,-7081
179026,-6724
179027,-6125
179028,-5341
179029,-4395
179030,-3326
179031,-2186
179032,-1001
179033,177
179034,1321
179035,2396
179036,3376
179037,4238
179038,4961
179039,5543
179040,5957
179041,6226
179042,6317
179043,6263
179044,6044
179045,5694
179046,5199
179047,4593
179048,3878
179049,3081
179050,2220
179051,1314
179052,394
179053,-526
179054,-1406
179055,-2234
179056,-2983
179057,-3620
179058,-4149
179059,-4528
179060,-4768
179061,-4853
179062,-4781
179063,-4568
179064,-4205
179065,-3730
179066,-3139
179067,-2473
179068,-1741
179069,-977
179070,-199
179071,562
179072,1293
179073,1970
179074,2579
179075,3114
179076,3559
179077,3918
179078,4191
179079,4372
179080,4482
179081,4514
179082,4487
179083,4405
179084,4282
179085,4121
179086,3941
179087,3738
179088,3531
179089,3312
179090,3103
179091,2887
179092,2686
179093,2488
179094,2297
179095,2117
179096,1937
179097,1768
179098,1593
179099,1418
179100,1233
179101,1037
179102,820
179103,584
179104,315
179105,17
179106,-320
179107,-691
179108,-1105
179109,-1552
179110,-2035
179111,-2544
179112,-3075
179113,-3618
179114,-4161
179115,-4697
179116,-5207
179117,-5690
179118,-6129
179119,-6510
179120,-6840
179121,-7097
179122,-7290
179123,-7415
179124,-7466
179125,-7461
179126,-7390
179127,-7273
179128,-7108
179129,-6910
179130,-6683
179131,-6436
179132,-6175
179133,-5909
179134,-5635
179135,-5368
179136,-5099
179137,-4832
179138,-4575
179139,-4310
179140,-4058
179141,-3796
179142,-3539
179143,-3277
179144,-3012
179145,-2740
179146,-2466
179147,-2181
179148,-1893
179149,-1594
179150,-1288
179151,-968
179152,-643
179153,-300
179154,54
179155,421
179156,806
179157,1201
179158,1609
179159,2023
179160,2449
179161,2861
179162,3282
179163,3671
179164,4046
179165,4387
179166,4681
179167,4933
